CustomerID,Recency,Frequency,Monetary,FirstPurchase,LastPurchase,TotalQuantity,UniqueProducts,Country,CustomerLifetime,AvgOrderValue,AvgDaysBetweenPurchases,R_Score,F_Score,M_Score,RFM_Score,RFM_Value,Customer_Segment,ML_Cluster,Churned,DaysActive,PurchaseFrequency,MonthsSinceFirstPurchase,IsOneTimeBuyer,Churn_Probability,Churn_Risk_Level,Monthly_Purchase_Rate,Monthly_Revenue,CLV
14741.0,12,6,934.34,2010-12-02 08:43:00,2011-11-28 08:48:00,621,31,United Kingdom,362,155.72333333333333,60.333333333333336,5,5,4,554,14,Champions,1,0,362,0.4972375690607735,12.066666666666666,0,0.0,,0.4972375690607735,77.43149171270719,331.61197362564735
14744.0,16,5,213.98,2011-01-24 09:28:00,2011-11-23 12:51:00,147,15,United Kingdom,304,42.796,60.8,4,4,2,442,10,Loyal Customers,1,0,304,0.493421052631579,10.133333333333333,0,0.0,,0.493421052631579,21.116447368421053,90.43435213395284
14745.0,113,5,975.1,2011-02-27 15:25:00,2011-08-19 10:05:00,770,41,United Kingdom,173,195.02,34.6,2,4,4,244,10,At Risk,1,1,173,0.8670520231213873,5.766666666666667,0,0.9769210526315788,High,0.8670520231213873,169.09248554913296,724.163923720614
14747.0,249,1,176.95000000000002,2011-04-04 14:09:00,2011-04-04 14:09:00,69,11,United Kingdom,1,176.95000000000002,1.0,1,1,2,112,4,Lost Customers,2,1,1,30.0,0.03333333333333333,1,0.9998290598290598,High,30.0,5308.500000000001,22734.44722624217
14748.0,29,5,1330.09,2010-12-06 10:19:00,2011-11-10 18:33:00,1029,80,United Kingdom,340,266.018,68.0,4,4,5,445,13,Champions,1,0,340,0.4411764705882353,11.333333333333334,0,0.0,,0.4411764705882353,117.36088235294116,502.6155762038535
14752.0,44,1,30.0,2011-10-27 11:55:00,2011-10-27 11:55:00,8,1,United Kingdom,1,30.0,1.0,3,1,1,311,5,New Customers,1,0,1,30.0,0.03333333333333333,1,0.003235294117647059,Low,30.0,900.0,3854.3849493487705
14753.0,87,1,526.75,2011-09-13 14:50:00,2011-09-13 14:50:00,207,28,United Kingdom,1,526.75,1.0,2,1,3,213,6,New Customers,0,0,1,30.0,0.03333333333333333,1,0.003333333333333333,Low,30.0,15802.5,67676.57573564883
14754.0,45,2,608.3,2011-02-17 12:21:00,2011-10-26 12:01:00,483,36,United Kingdom,251,304.15,125.5,3,3,4,334,10,At Risk,1,0,251,0.2390438247011952,8.366666666666667,0,0.0007407407407407407,Low,0.2390438247011952,72.70517928286851,311.37083196399163
14755.0,10,11,3172.61,2011-01-09 14:02:00,2011-11-30 11:24:00,1652,100,United Kingdom,325,288.4190909090909,29.545454545454547,5,5,5,555,15,Champions,4,0,325,1.0153846153846153,10.833333333333334,0,0.0,,1.0153846153846153,292.85630769230767,1254.201049656759
14756.0,15,1,577.36,2011-11-24 18:13:00,2011-11-24 18:13:00,368,32,United Kingdom,1,577.36,1.0,4,1,4,414,9,Potential Loyalists,0,0,1,30.0,0.03333333333333333,1,0.0,,30.0,17320.8,74178.9231452002
14757.0,75,1,314.38,2011-09-25 14:36:00,2011-09-25 14:36:00,110,16,United Kingdom,1,314.38,1.0,2,1,3,213,6,New Customers,1,0,1,30.0,0.03333333333333333,1,0.012888888888888887,Low,30.0,9431.4,40391.38467920888
14758.0,145,4,711.82,2011-03-25 12:10:00,2011-07-18 08:21:00,257,32,United Kingdom,115,177.955,28.75,2,4,4,244,10,At Risk,1,1,115,1.0434782608695652,3.8333333333333335,0,0.9937498827282109,High,1.0434782608695652,185.6921739130435,795.2545781580992
14759.0,5,3,1073.07,2011-04-21 10:55:00,2011-12-05 12:03:00,513,63,United Kingdom,229,357.69,76.33333333333333,5,4,4,544,13,Champions,1,0,229,0.3930131004366812,7.633333333333334,0,0.0003448275862068965,Low,0.3930131004366812,140.5768558951965,602.0414639880182
14760.0,297,1,89.2,2011-02-15 16:27:00,2011-02-15 16:27:00,40,5,United Kingdom,1,89.2,1.0,1,1,1,111,3,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,2676.0,11460.37124939701
14761.0,59,2,158.10000000000002,2011-01-09 12:03:00,2011-10-12 12:10:00,82,9,United Kingdom,277,79.05000000000001,138.5,3,3,2,332,8,Potential Loyalists,1,0,277,0.21660649819494587,9.233333333333333,0,0.01,Low,0.21660649819494587,17.122743682310475,73.3307172673936
14762.0,264,1,277.12,2011-03-21 08:20:00,2011-03-21 08:20:00,305,20,United Kingdom,1,277.12,1.0,1,1,2,112,4,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,8313.6,35604.23857211771
14764.0,47,1,79.8,2011-10-24 11:54:00,2011-10-24 11:54:00,60,3,United Kingdom,1,79.8,1.0,3,1,1,311,5,New Customers,1,0,1,30.0,0.03333333333333333,1,0.003235294117647059,Low,30.0,2394.0,10252.66396526773
14765.0,29,3,159.76,2011-06-16 19:49:00,2011-11-10 19:53:00,76,34,United Kingdom,148,53.25333333333333,49.333333333333336,4,4,2,442,10,Loyal Customers,1,0,148,0.6081081081081081,4.933333333333334,0,0.0022647058823529412,Low,0.6081081081081081,32.383783783783784,138.68840979909
14766.0,8,6,1960.22,2010-12-08 15:33:00,2011-12-01 16:05:00,1172,103,United Kingdom,359,326.7033333333333,59.833333333333336,5,5,5,555,15,Champions,0,0,359,0.5013927576601671,11.966666666666667,0,0.0,,0.5013927576601671,163.8066852367688,701.5266913103479
14768.0,127,1,80.10000000000001,2011-08-04 13:25:00,2011-08-04 13:25:00,22,3,United Kingdom,1,80.10000000000001,1.0,2,1,1,211,4,Lost Customers,1,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,2403.0000000000005,10291.20781476122
14769.0,3,8,8202.27,2010-12-17 11:40:00,2011-12-07 10:24:00,6254,646,United Kingdom,355,1025.28375,44.375,5,5,5,555,15,Champions,4,0,355,0.676056338028169,11.833333333333334,0,0.0,,0.676056338028169,693.1495774647888,2968.516998919713
14770.0,232,2,622.37,2011-01-20 15:00:00,2011-04-21 14:21:00,431,39,United Kingdom,91,311.185,45.5,1,3,4,134,8,Cannot Lose Them,2,1,91,0.6593406593406593,3.033333333333333,0,0.9942360357034269,High,0.6593406593406593,205.1769230769231,878.7009380682031
14772.0,112,1,126.50999999999999,2011-08-19 15:04:00,2011-08-19 15:04:00,81,8,United Kingdom,1,126.50999999999999,1.0,2,1,1,211,4,Lost Customers,1,1,1,30.0,0.03333333333333333,1,0.9990322580645161,High,30.0,3795.2999999999997,16253.941331403765
14775.0,58,3,778.62,2010-12-02 16:38:00,2011-10-12 15:27:00,862,51,United Kingdom,314,259.54,104.66666666666667,3,4,4,344,11,At Risk,1,0,314,0.28662420382165604,10.466666666666667,0,0.0,,0.28662420382165604,74.39044585987261,318.58823877515283
14776.0,51,11,1239.54,2011-01-31 13:17:00,2011-10-19 15:34:00,1466,34,United Kingdom,262,112.68545454545455,23.818181818181817,3,5,5,355,13,Champions,1,0,262,1.2595419847328246,8.733333333333333,0,0.0,,1.2595419847328246,141.93206106870232,607.8453333480631
14778.0,127,2,485.26,2011-02-04 11:43:00,2011-08-04 15:23:00,258,28,United Kingdom,182,242.63,91.0,2,3,3,233,8,Cannot Lose Them,1,1,182,0.32967032967032966,6.066666666666666,0,0.9983516483516484,High,0.32967032967032966,79.98791208791208,342.5602272016455
14779.0,281,3,187.55,2011-01-20 12:04:00,2011-03-04 12:42:00,73,29,United Kingdom,44,62.51666666666667,14.666666666666666,1,4,2,142,7,Cannot Lose Them,2,1,44,2.0454545454545454,1.4666666666666666,0,0.9780764163372859,High,2.0454545454545454,127.87500000000001,547.6438615533045
14780.0,55,2,400.88,2011-09-21 15:15:00,2011-10-16 12:46:00,306,24,United Kingdom,25,200.44,12.5,3,3,3,333,9,Potential Loyalists,1,0,25,2.4,0.8333333333333334,0,0.0,,2.4,481.056,2060.1944513265803
14782.0,320,1,110.10000000000001,2011-01-24 11:12:00,2011-01-24 11:12:00,42,5,United Kingdom,1,110.10000000000001,1.0,1,1,1,111,3,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,3303.0000000000005,14145.59276410999
14784.0,26,2,190.76000000000002,2011-01-20 09:25:00,2011-11-13 13:30:00,164,12,United Kingdom,298,95.38000000000001,149.0,4,3,2,432,9,Potential Loyalists,1,0,298,0.20134228187919462,9.933333333333334,0,0.0,,0.20134228187919462,19.204026845637586,82.24412448968361
14785.0,15,1,39.480000000000004,2011-11-24 13:40:00,2011-11-24 13:40:00,36,2,United Kingdom,1,39.480000000000004,1.0,4,1,1,411,6,New Customers,1,0,1,30.0,0.03333333333333333,1,0.0,,30.0,1184.4,5072.370593342983
14788.0,7,2,431.07,2011-11-13 15:52:00,2011-12-02 17:06:00,330,22,United Kingdom,20,215.535,10.0,5,3,3,533,11,Loyal Customers,1,0,20,3.0,0.6666666666666666,0,0.0,,3.0,646.605,2769.1828668596245
14789.0,29,1,109.8,2011-11-11 08:59:00,2011-11-11 08:59:00,68,4,United Kingdom,1,109.8,1.0,4,1,1,411,6,New Customers,1,0,1,30.0,0.03333333333333333,1,0.0,,30.0,3294.0,14107.0489146165
14790.0,17,4,554.46,2011-03-31 11:49:00,2011-11-23 09:28:00,465,27,United Kingdom,237,138.615,59.25,4,4,3,443,11,Loyal Customers,1,0,237,0.5063291139240506,7.9,0,0.0007796101949025487,Low,0.5063291139240506,70.18481012658228,300.5769731386666
14792.0,64,1,6.2,2011-10-07 09:19:00,2011-10-07 09:19:00,2,2,United Kingdom,1,6.2,1.0,3,1,1,311,5,New Customers,1,0,1,30.0,0.03333333333333333,1,0.02,Low,30.0,186.0,796.5728895320792
14793.0,21,1,228.99,2011-11-18 14:50:00,2011-11-18 14:50:00,91,14,United Kingdom,1,228.99,1.0,4,1,2,412,7,Potential Loyalists,1,0,1,30.0,0.03333333333333333,1,0.0,,30.0,6869.700000000001,29420.52031837917
14794.0,3,6,974.46,2011-01-09 16:11:00,2011-12-07 10:11:00,619,58,United Kingdom,332,162.41,55.333333333333336,5,5,4,554,14,Champions,1,0,332,0.5421686746987951,11.066666666666666,0,0.0,,0.5421686746987951,88.05361445783132,377.1028070022493
14795.0,166,1,4.25,2011-06-26 13:04:00,2011-06-26 13:04:00,1,1,United Kingdom,1,4.25,1.0,2,1,1,211,4,Lost Customers,2,1,1,30.0,0.03333333333333333,1,0.9952777777777777,High,30.0,127.5,546.0378678244092
14796.0,1,17,6504.16,2010-12-08 10:40:00,2011-12-08 15:31:00,5283,389,United Kingdom,366,382.5976470588235,21.529411764705884,5,5,5,555,15,Champions,4,0,366,1.3934426229508197,12.2,0,0.0,,1.3934426229508197,533.127868852459,2283.2000375370035
14798.0,53,3,173.74,2011-02-02 15:26:00,2011-10-18 10:58:00,150,11,United Kingdom,258,57.913333333333334,86.0,3,4,2,342,9,Potential Loyalists,1,0,258,0.3488372093023256,8.6,0,0.0,,0.3488372093023256,20.20232558139535,86.51948851419321
14799.0,51,1,32.720000000000006,2011-10-19 16:16:00,2011-10-19 16:16:00,14,5,United Kingdom,1,32.720000000000006,1.0,3,1,1,311,5,New Customers,1,0,1,30.0,0.03333333333333333,1,0.022777777777777775,Low,30.0,981.6000000000001,4203.849184756393
14800.0,48,12,3219.52,2010-12-05 11:10:00,2011-10-23 12:46:00,2677,218,United Kingdom,323,268.29333333333335,26.916666666666668,3,5,5,355,13,Champions,4,0,323,1.1145510835913313,10.766666666666667,0,0.0,,1.1145510835913313,299.0266253869969,1280.6263603846598
14801.0,61,1,184.64,2011-10-09 15:24:00,2011-10-09 15:24:00,174,55,United Kingdom,1,184.64,1.0,3,1,2,312,6,New Customers,1,0,1,30.0,0.03333333333333333,1,0.032962962962962965,Low,30.0,5539.2,23722.454568258567
14803.0,162,3,228.45000000000002,2011-02-20 13:21:00,2011-06-30 13:58:00,196,33,United Kingdom,131,76.15,43.666666666666664,2,4,2,242,8,Cannot Lose Them,2,1,131,0.6870229007633588,4.366666666666666,0,0.9983516483516484,High,0.6870229007633588,52.31679389312978,224.05451442206788
14804.0,9,1,126.72,2011-12-01 11:20:00,2011-12-01 11:20:00,84,7,United Kingdom,1,126.72,1.0,5,1,1,511,7,Potential Loyalists,1,0,1,30.0,0.03333333333333333,1,0.0,,30.0,3801.6,16280.922026049207
14805.0,15,4,186.5,2011-01-30 10:43:00,2011-11-24 16:20:00,48,22,United Kingdom,299,46.625,74.75,4,4,2,442,10,Loyal Customers,1,0,299,0.4013377926421405,9.966666666666667,0,0.0,,0.4013377926421405,18.712374581939798,80.13854995022805
14806.0,75,1,66.0,2011-09-25 15:32:00,2011-09-25 15:32:00,47,4,United Kingdom,1,66.0,1.0,2,1,1,211,4,Lost Customers,1,0,1,30.0,0.03333333333333333,1,0.05,Low,30.0,1980.0,8479.646888567295
14808.0,40,7,1374.47,2011-06-20 12:53:00,2011-10-31 12:21:00,1121,150,United Kingdom,133,196.35285714285715,19.0,3,5,5,355,13,Champions,1,0,133,1.5789473684210527,4.433333333333334,0,0.02,Low,1.5789473684210527,310.0308270676692,1327.7535040930838
14810.0,41,11,2038.08,2010-12-05 12:08:00,2011-10-30 11:19:00,1012,102,United Kingdom,329,185.28,29.90909090909091,3,5,5,355,13,Champions,1,0,329,1.0030395136778116,10.966666666666667,0,0.0,,1.0030395136778116,185.84316109422494,795.9012034010884
14813.0,370,2,113.48,2010-12-05 11:54:00,2010-12-05 11:57:00,62,23,United Kingdom,1,56.74,0.5,1,3,1,131,5,Promising,2,1,1,60.0,0.03333333333333333,0,1.0,High,60.0,3404.4,14579.853468403284
14815.0,37,2,737.22,2011-10-03 11:36:00,2011-11-03 11:36:00,624,51,United Kingdom,32,368.61,16.0,3,3,4,334,10,At Risk,1,0,32,1.875,1.0666666666666667,0,0.0,,1.875,691.1437500000001,2959.9267420405217
14816.0,197,1,11.9,2011-05-26 13:16:00,2011-05-26 13:16:00,2,1,United Kingdom,1,11.9,1.0,1,1,1,111,3,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,357.0,1528.9060299083458
14817.0,200,2,920.48,2011-03-07 13:51:00,2011-05-23 13:35:00,563,48,United Kingdom,77,460.24,38.5,1,3,4,134,8,Cannot Lose Them,0,1,77,0.7792207792207791,2.566666666666667,0,0.9951685753859665,High,0.7792207792207791,358.6285714285714,1535.8806312452623
14818.0,74,3,390.05,2011-03-31 12:28:00,2011-09-27 11:01:00,193,34,United Kingdom,180,130.01666666666668,60.0,2,4,3,243,9,Cannot Lose Them,1,0,180,0.5,6.0,0,0.007166666666666667,Low,0.5,65.00833333333334,278.4079350913867
14819.0,64,2,176.07,2011-05-31 13:50:00,2011-10-06 13:41:00,69,11,United Kingdom,128,88.035,64.0,3,3,2,332,8,Potential Loyalists,1,0,128,0.46875,4.266666666666667,0,0.0007692307692307692,Low,0.46875,41.266406249999996,176.72957240412447
14820.0,21,4,423.79,2011-06-19 14:56:00,2011-11-18 15:41:00,243,21,United Kingdom,153,105.9475,38.25,4,4,3,443,11,Loyal Customers,1,0,153,0.7843137254901962,5.1,0,0.00018575851393188853,Low,0.7843137254901962,83.09607843137256,355.8714156175416
14821.0,367,1,48.800000000000004,2010-12-08 08:43:00,2010-12-08 08:43:00,20,2,United Kingdom,1,48.800000000000004,1.0,1,1,1,111,3,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,1464.0000000000002,6269.799517607335
14823.0,180,3,217.18,2011-05-29 12:48:00,2011-06-12 13:12:00,77,47,United Kingdom,15,72.39333333333333,5.0,1,4,2,142,7,Cannot Lose Them,2,1,15,6.0,0.5,0,0.999090909090909,High,6.0,434.36,1860.2118295545913
14824.0,10,4,235.26000000000002,2011-09-09 14:12:00,2011-11-29 14:20:00,162,11,United Kingdom,82,58.815000000000005,20.5,5,4,2,542,11,Loyal Customers,1,0,82,1.4634146341463414,2.7333333333333334,0,8.771929824561403e-05,Low,1.4634146341463414,86.07073170731708,368.6108143023544
14825.0,4,12,1741.69,2010-12-06 12:30:00,2011-12-06 11:38:00,847,75,United Kingdom,365,145.14083333333335,30.416666666666668,5,5,5,555,15,Champions,1,0,365,0.9863013698630138,12.166666666666666,0,0.0,,0.9863013698630138,143.15260273972606,613.072486066782
14828.0,254,1,10.08,2011-03-30 15:31:00,2011-03-30 15:31:00,24,1,United Kingdom,1,10.08,1.0,1,1,1,111,3,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,302.4,1295.073342981187
14829.0,29,4,650.83,2010-12-02 16:12:00,2011-11-10 16:16:00,372,37,United Kingdom,344,162.7075,86.0,4,4,4,444,12,Loyal Customers,1,0,344,0.3488372093023256,11.466666666666667,0,0.0,,0.3488372093023256,56.75843023255815,243.0764880411493
14830.0,53,1,188.88,2011-10-17 14:29:00,2011-10-17 14:29:00,168,38,United Kingdom,1,188.88,1.0,3,1,2,312,6,New Customers,1,0,1,30.0,0.03333333333333333,1,0.012962962962962963,Low,30.0,5666.4,24267.20764109986
14834.0,18,6,1028.2,2011-04-13 15:00:00,2011-11-22 10:30:00,520,34,United Kingdom,223,171.36666666666667,37.166666666666664,4,5,4,454,13,Champions,1,0,223,0.8071748878923767,7.433333333333334,0,0.0,,0.8071748878923767,138.32286995515696,592.3884312287603
14836.0,10,3,102.44999999999999,2011-11-09 13:26:00,2011-11-29 16:45:00,45,5,United Kingdom,21,34.15,7.0,5,4,1,541,10,Loyal Customers,1,0,21,4.285714285714286,0.7,0,0.0,,4.285714285714286,146.35714285714283,626.796409620288
14837.0,90,4,1613.5,2011-05-22 12:49:00,2011-09-11 10:58:00,1248,94,United Kingdom,112,403.375,28.0,2,4,5,245,11,At Risk,0,0,112,1.0714285714285714,3.7333333333333334,0,0.06093812877263582,Low,1.0714285714285714,432.1875,1850.9077725518575
14840.0,268,1,62.85,2011-03-17 12:00:00,2011-03-17 12:00:00,31,4,United Kingdom,1,62.85,1.0,1,1,1,111,3,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,1885.5,8074.936468885675
14841.0,53,6,1970.93,2010-12-16 10:28:00,2011-10-17 15:03:00,1165,81,United Kingdom,306,328.48833333333334,51.0,3,5,5,355,13,Champions,1,0,306,0.5882352941176471,10.2,0,0.0,,0.5882352941176471,193.22843137254904,827.5297307429165
14842.0,44,4,2101.36,2011-02-04 15:32:00,2011-10-27 12:37:00,1052,108,United Kingdom,265,525.34,66.25,3,4,5,345,12,At Risk,0,0,265,0.45283018867924524,8.833333333333334,0,0.0,,0.45283018867924524,237.88981132075472,1018.7987870645953
14844.0,64,4,1705.99,2011-04-12 13:10:00,2011-10-07 10:41:00,1187,72,United Kingdom,178,426.4975,44.5,3,4,5,345,12,At Risk,0,0,178,0.6741573033707865,5.933333333333334,0,0.0,,0.6741573033707865,287.526404494382,1231.3749400261252
14847.0,149,1,165.3,2011-07-14 10:52:00,2011-07-14 10:52:00,92,9,United Kingdom,1,165.3,1.0,2,1,2,212,5,New Customers,2,1,1,30.0,0.03333333333333333,1,0.9933333333333333,High,30.0,4959.0,21237.661070911727
14849.0,22,24,5485.28,2010-12-01 12:22:00,2011-11-18 10:58:00,4320,138,United Kingdom,352,228.5533333333333,14.666666666666666,4,5,5,455,14,Champions,4,0,352,2.0454545454545454,11.733333333333333,0,0.0,,2.0454545454545454,467.4954545454545,2002.1193820988467
14850.0,312,1,317.25,2011-02-01 11:21:00,2011-02-01 11:21:00,292,20,United Kingdom,1,317.25,1.0,1,1,3,113,5,New Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,9517.5,40760.12083936325
14851.0,23,2,416.55,2011-03-28 14:59:00,2011-11-16 14:20:00,291,25,United Kingdom,233,208.275,116.5,4,3,3,433,10,Loyal Customers,1,0,233,0.2575107296137339,7.766666666666667,0,0.0,,0.2575107296137339,53.633047210300425,229.69156661677115
14852.0,58,6,2107.06,2011-04-01 13:22:00,2011-10-12 13:20:00,1200,83,United Kingdom,194,351.1766666666667,32.333333333333336,3,5,5,355,13,Champions,0,0,194,0.9278350515463918,6.466666666666667,0,0.0027659574468085106,Low,0.9278350515463918,325.83402061855674,1395.4330500644023
14853.0,24,2,88.5,2011-05-12 15:17:00,2011-11-15 16:56:00,46,5,United Kingdom,188,44.25,94.0,4,3,1,431,8,Potential Loyalists,1,0,188,0.3191489361702128,6.266666666666667,0,0.02,Low,0.3191489361702128,14.122340425531915,60.48104042861103
14854.0,78,7,1720.48,2011-03-10 12:22:00,2011-09-22 17:00:00,1399,97,United Kingdom,197,245.78285714285715,28.142857142857142,2,5,5,255,12,At Risk,1,0,197,1.0659898477157361,6.566666666666666,0,0.005,Low,1.0659898477157361,262.0020304568528,1122.0629809907907
14855.0,135,1,91.85,2011-07-28 12:06:00,2011-07-28 12:06:00,63,7,United Kingdom,1,91.85,1.0,2,1,1,211,4,Lost Customers,1,1,1,30.0,0.03333333333333333,1,0.9990322580645161,High,30.0,2755.5,11800.84191992282
14856.0,36,3,919.9399999999999,2011-10-14 09:35:00,2011-11-03 14:53:00,596,56,United Kingdom,21,306.64666666666665,7.0,3,4,4,344,11,At Risk,1,0,21,4.285714285714286,0.7,0,0.0,,4.285714285714286,1314.1999999999998,5628.258556037948
14857.0,60,2,931.17,2011-07-14 15:03:00,2011-10-11 09:23:00,439,47,United Kingdom,89,465.585,44.5,3,3,4,334,10,At Risk,0,0,89,0.6741573033707865,2.966666666666667,0,0.005556476111571389,Low,0.6741573033707865,313.8775280898876,1344.2275780093987
14859.0,13,4,807.34,2011-05-19 14:42:00,2011-11-27 11:18:00,429,39,United Kingdom,192,201.835,48.0,5,4,4,544,13,Champions,1,0,192,0.625,6.4,0,0.001764705882352941,Low,0.625,126.14687500000001,540.2429071193119
14860.0,19,1,108.88,2011-11-20 14:17:00,2011-11-20 14:17:00,136,9,United Kingdom,1,108.88,1.0,4,1,1,411,6,New Customers,1,0,1,30.0,0.03333333333333333,1,0.0,,30.0,3266.3999999999996,13988.847776169803
14861.0,52,1,43.77,2011-10-18 12:54:00,2011-10-18 12:54:00,31,3,United Kingdom,1,43.77,1.0,3,1,1,311,5,New Customers,1,0,1,30.0,0.03333333333333333,1,0.003235294117647059,Low,30.0,1313.1000000000001,5623.547641099857
14862.0,26,2,727.62,2011-07-14 11:20:00,2011-11-14 10:01:00,510,39,United Kingdom,123,363.81,61.5,4,3,4,434,11,Loyal Customers,1,0,123,0.48780487804878053,4.1,0,0.0034976525821596243,Low,0.48780487804878053,177.46829268292686,760.0345736707732
14863.0,29,1,202.07999999999998,2011-11-10 15:04:00,2011-11-10 15:04:00,120,10,United Kingdom,1,202.07999999999998,1.0,4,1,2,412,7,Potential Loyalists,1,0,1,30.0,0.03333333333333333,1,0.0,,30.0,6062.4,25963.13701881332
14865.0,7,2,43.08,2010-12-02 18:23:00,2011-12-02 16:25:00,60,3,United Kingdom,365,21.54,182.5,5,3,1,531,9,Potential Loyalists,1,0,365,0.16438356164383564,12.166666666666666,0,0.0,,0.16438356164383564,3.5408219178082194,15.164100787026944
14866.0,141,1,62.72,2011-07-21 14:14:00,2011-07-21 14:14:00,21,21,United Kingdom,1,62.72,1.0,2,1,1,211,4,Lost Customers,2,1,1,30.0,0.03333333333333333,1,0.9990322580645161,High,30.0,1881.6,8058.234134105162
14867.0,186,3,477.22,2011-01-07 16:34:00,2011-06-07 11:39:00,282,25,United Kingdom,151,159.07333333333335,50.333333333333336,1,4,3,143,8,Cannot Lose Them,2,1,151,0.5960264900662252,5.033333333333333,0,0.9961925574425574,High,0.5960264900662252,94.81192052980134,406.04626612102004
14868.0,3,8,2306.14,2011-04-20 13:36:00,2011-12-06 14:49:00,1214,90,United Kingdom,231,288.2675,28.875,5,5,5,555,15,Champions,1,0,231,1.0389610389610389,7.7,0,0.0027659574468085106,Low,1.0389610389610389,299.49870129870123,1282.6480962613523
14869.0,9,2,603.27,2011-08-28 16:09:00,2011-12-01 12:36:00,468,57,United Kingdom,95,301.635,47.5,5,3,4,534,12,Loyal Customers,1,0,95,0.6315789473684211,3.1666666666666665,0,0.0018309859154929577,Low,0.6315789473684211,190.5063157894737,815.8718625942572
14870.0,262,1,196.75,2011-03-23 10:51:00,2011-03-23 10:51:00,97,11,United Kingdom,1,196.75,1.0,1,1,2,112,4,Lost Customers,2,1,1,30.0,0.03333333333333333,1,0.9998290598290598,High,30.0,5902.5,25278.341292812354
14871.0,3,4,522.38,2010-12-14 12:18:00,2011-12-06 13:42:00,185,68,United Kingdom,358,130.595,89.5,5,4,3,543,12,Loyal Customers,1,0,358,0.33519553072625696,11.933333333333334,0,0.0,,0.33519553072625696,43.77486033519553,187.47240315091346
14873.0,210,1,346.93,2011-05-13 13:52:00,2011-05-13 13:52:00,151,20,United Kingdom,1,346.93,1.0,1,1,3,113,5,New Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,10407.9,44573.392349252295
14875.0,108,2,612.95,2011-03-22 11:53:00,2011-08-24 12:20:00,299,33,United Kingdom,156,306.475,78.0,2,3,4,234,9,Cannot Lose Them,1,1,156,0.3846153846153846,5.2,0,0.9786574074074075,High,0.3846153846153846,117.875,504.8173621160959
14878.0,13,9,1025.24,2010-12-16 12:11:00,2011-11-27 11:15:00,620,56,United Kingdom,346,113.91555555555556,38.44444444444444,5,5,4,554,14,Champions,1,0,346,0.7803468208092486,11.533333333333333,0,0.0,,0.7803468208092486,88.89364161849711,380.70034927459864
14880.0,77,3,540.69,2011-02-24 12:27:00,2011-09-23 13:42:00,355,35,United Kingdom,212,180.23000000000002,70.66666666666667,2,4,3,243,9,Cannot Lose Them,1,0,212,0.42452830188679247,7.066666666666666,0,0.0013333333333333333,Low,0.42452830188679247,76.51273584905661,327.67726387789105
14881.0,20,1,221.2,2011-11-20 11:06:00,2011-11-20 11:06:00,208,15,United Kingdom,1,221.2,1.0,4,1,2,412,7,Potential Loyalists,1,0,1,30.0,0.03333333333333333,1,0.0,,30.0,6636.0,28419.665026531602
14882.0,27,2,107.4,2011-11-06 10:15:00,2011-11-13 12:47:00,44,3,United Kingdom,8,53.7,4.0,4,3,1,431,8,Potential Loyalists,1,0,8,7.5,0.26666666666666666,0,0.0007692307692307692,Low,7.5,402.75,1724.8372648335749
14883.0,19,6,687.1899999999999,2011-05-12 09:49:00,2011-11-21 10:23:00,682,37,United Kingdom,194,114.53166666666665,32.333333333333336,4,5,4,454,13,Champions,1,0,194,0.9278350515463918,6.466666666666667,0,0.0007230392156862745,Low,0.9278350515463918,106.26649484536081,455.10219816889713
14885.0,132,1,40.8,2011-07-31 12:05:00,2011-07-31 12:05:00,48,2,United Kingdom,1,40.8,1.0,2,1,1,211,4,Lost Customers,1,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,1224.0,5241.963531114328
14886.0,253,1,325.0,2011-04-01 08:56:00,2011-04-01 08:56:00,156,17,United Kingdom,1,325.0,1.0,1,1,3,113,5,New Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,9750.0,41755.83695127835
14888.0,207,1,328.7,2011-05-16 14:58:00,2011-05-16 14:58:00,178,19,United Kingdom,1,328.7,1.0,1,1,3,113,5,New Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,9861.0,42231.211095031365
14889.0,336,1,135.9,2011-01-07 15:19:00,2011-01-07 15:19:00,90,10,United Kingdom,1,135.9,1.0,1,1,1,111,3,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,4077.0,17460.36382054993
14890.0,254,1,125.65,2011-03-31 11:57:00,2011-03-31 11:57:00,51,7,United Kingdom,1,125.65,1.0,1,1,1,111,3,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,3769.5,16143.448962855768
