CustomerID,Country,Customer_Segment,ML_Cluster,Recency,Frequency,Monetary,RFM_Value,AvgOrderValue,UniqueProducts,CustomerLifetime,CLV,Churn_Probability,Churn_Risk_Level,Churned,FirstPurchase,LastPurchase,RFM_Category,CLV_Category,Recency_Category
15208.0,United Kingdom,Loyal Customers,1,1,5,442.57,12,88.514,15,353,161.07980614100896,0.0,,0,2010-12-21 13:03:00,2011-12-08 17:24:00,Premium,Low CLV,Active
15210.0,United Kingdom,Lost Customers,2,225,1,211.2,4,211.2,16,1,27134.870043415347,0.9998290598290598,High,1,2011-04-28 16:11:00,2011-04-28 16:11:00,Low Value,Premium CLV,Lost
15211.0,United Kingdom,At Risk,1,60,2,670.9100000000001,10,335.45500000000004,41,305,282.6169843024682,0.0007407407407407407,Low,0,2010-12-09 16:08:00,2011-10-10 13:31:00,High Value,Low CLV,Recent
15212.0,United Kingdom,Lost Customers,2,241,1,62.0,3,62.0,4,1,7965.728895320793,1.0,High,1,2011-04-12 13:45:00,2011-04-12 13:45:00,Low Value,High CLV,Lost
15213.0,United Kingdom,Cannot Lose Them,2,319,2,328.35,7,164.175,22,12,3515.520272551858,1.0,High,1,2011-01-14 11:05:00,2011-01-25 12:21:00,Medium Value,High CLV,Lost
15214.0,United Kingdom,Champions,1,2,8,1497.14,15,187.1425,100,242,794.8421326539972,0.0,,0,2011-04-11 09:46:00,2011-12-08 12:07:00,Premium,Medium CLV,Active
15215.0,United Kingdom,At Risk,1,47,3,494.24,10,164.74666666666667,24,50,1269.9941449107575,8.771929824561403e-05,Low,0,2011-09-04 12:24:00,2011-10-24 11:41:00,High Value,Medium CLV,Recent
15216.0,United Kingdom,Lost Customers,1,88,1,33.0,4,33.0,1,1,4239.823444283647,0.04777777777777778,Low,0,2011-09-13 11:41:00,2011-09-13 11:41:00,Low Value,High CLV,Recent
15218.0,United Kingdom,Champions,1,11,9,1445.1000000000001,15,160.5666666666667,57,309,600.8599450166029,0.0,,0,2011-01-25 11:20:00,2011-11-29 11:48:00,Premium,Medium CLV,Active
15219.0,United Kingdom,Lost Customers,2,176,1,31.6,4,31.6,1,1,4059.9521466473716,0.9977777777777778,High,1,2011-06-16 16:57:00,2011-06-16 16:57:00,Low Value,High CLV,Dormant
15220.0,United Kingdom,Champions,1,52,6,1515.45,13,252.57500000000002,99,230,846.5402422450137,0.0004761904761904762,Low,0,2011-03-04 10:24:00,2011-10-19 12:39:00,Premium,Medium CLV,Recent
15223.0,United Kingdom,Promising,2,226,2,244.75,6,122.375,11,24,1310.2232171570995,1.0,High,1,2011-04-04 12:17:00,2011-04-28 11:31:00,Medium Value,High CLV,Lost
15224.0,United Kingdom,Promising,2,358,2,150.53,6,75.265,10,5,3868.003776169803,1.0,High,1,2010-12-12 12:34:00,2010-12-16 15:02:00,Medium Value,High CLV,Lost
15225.0,United Kingdom,New Customers,2,234,1,344.70000000000005,5,344.70000000000005,19,1,44286.883068017385,1.0,High,1,2011-04-19 14:51:00,2011-04-19 14:51:00,Low Value,Premium CLV,Lost
15226.0,United Kingdom,Lost Customers,2,311,1,128.91,3,128.91,7,1,16562.292127351666,1.0,High,1,2011-02-02 11:41:00,2011-02-02 11:41:00,Low Value,Premium CLV,Lost
15227.0,United Kingdom,At Risk,1,37,5,851.22,11,170.244,33,281,389.1968631773025,0.0,,0,2011-01-26 15:31:00,2011-11-03 11:59:00,High Value,Low CLV,Recent
15228.0,United Kingdom,At Risk,0,66,4,1973.59,12,493.3975,81,229,1107.2744675669928,0.003242147922998987,Low,0,2011-02-18 09:04:00,2011-10-04 13:56:00,Premium,Medium CLV,Recent
15230.0,United Kingdom,New Customers,2,241,1,310.8,5,310.8,21,1,39931.428075253265,1.0,High,1,2011-04-13 11:04:00,2011-04-13 11:04:00,Low Value,Premium CLV,Lost
15232.0,United Kingdom,Cannot Lose Them,1,113,2,358.06,8,179.03,22,28,1642.9774701950248,0.9938095238095238,High,1,2011-07-22 12:21:00,2011-08-18 16:27:00,Medium Value,High CLV,Dormant
15234.0,United Kingdom,Lost Customers,2,277,1,187.88,4,187.88,13,1,24138.728142788234,0.9898290598290598,High,1,2011-03-08 08:53:00,2011-03-08 08:53:00,Low Value,Premium CLV,Lost
15235.0,United Kingdom,At Risk,2,218,12,2015.51,11,167.95916666666668,120,156,1659.9468823209274,0.9708333333333334,High,1,2010-12-01 17:22:00,2011-05-06 09:44:00,High Value,High CLV,Lost
15236.0,United Kingdom,Lost Customers,2,299,1,231.05,4,231.05,14,1,29685.188084901114,0.9998290598290598,High,1,2011-02-14 10:52:00,2011-02-14 10:52:00,Low Value,Premium CLV,Lost
15237.0,United Kingdom,Champions,1,2,4,1252.38,14,313.095,85,226,711.9697083872293,0.0035869755092058837,Low,0,2011-04-26 15:04:00,2011-12-08 09:46:00,Premium,Medium CLV,Active
15238.0,United Kingdom,Loyal Customers,1,29,3,663.83,12,221.27666666666667,44,155,550.248679769074,9.80392156862745e-05,Low,0,2011-06-08 16:00:00,2011-11-10 14:28:00,Premium,Medium CLV,Active
15239.0,United Kingdom,Loyal Customers,1,10,2,749.67,12,374.835,46,69,1395.9018188300934,0.011830985915492958,Low,0,2011-09-22 09:53:00,2011-11-29 14:14:00,Premium,High CLV,Active
15240.0,United Kingdom,At Risk,1,45,5,1115.7,11,223.14000000000001,50,268,534.8678218891074,0.00043478260869565214,Low,0,2011-02-01 08:23:00,2011-10-26 09:50:00,High Value,Medium CLV,Recent
15241.0,United Kingdom,Champions,1,67,8,1297.09,13,162.13625,74,217,767.9699191936709,0.0,,0,2011-03-01 11:02:00,2011-10-04 09:05:00,Premium,Medium CLV,Recent
15243.0,United Kingdom,New Customers,1,74,1,316.68,6,316.68,22,1,40686.88752532562,0.016868217054263567,Low,0,2011-09-26 14:12:00,2011-09-26 14:12:00,Medium Value,Premium CLV,Recent
15244.0,United Kingdom,Potential Loyalists,1,65,2,494.37,9,247.185,29,183,347.08420535693114,0.009990740740740741,Low,0,2011-04-05 15:12:00,2011-10-05 13:19:00,High Value,Low CLV,Recent
15245.0,United Kingdom,At Risk,0,134,3,1261.26,11,420.42,45,128,1265.9847815665705,0.9671881287726358,High,1,2011-03-23 13:42:00,2011-07-28 18:56:00,High Value,Medium CLV,Dormant
15246.0,United Kingdom,Cannot Lose Them,2,238,2,458.1,7,229.05,29,121,486.4170097236011,0.9977355072463768,High,1,2010-12-16 09:46:00,2011-04-15 14:45:00,Medium Value,Medium CLV,Lost
15247.0,United Kingdom,Lost Customers,1,122,1,45.199999999999996,4,45.199999999999996,2,1,5807.27332368548,1.0,High,1,2011-08-09 12:52:00,2011-08-09 12:52:00,Low Value,High CLV,Dormant
15249.0,United Kingdom,Champions,4,32,13,5675.26,14,436.55846153846153,197,225,3240.686922613497,0.0,,0,2011-03-28 12:49:00,2011-11-08 11:45:00,Premium,High CLV,Recent
15252.0,United Kingdom,At Risk,1,36,2,740.78,10,370.39,44,147,647.4492704713338,0.01043728602552132,Low,0,2011-06-09 14:15:00,2011-11-03 13:30:00,High Value,Medium CLV,Recent
15253.0,United Kingdom,Loyal Customers,1,16,5,847.29,12,169.458,49,154,706.8791826263463,0.0,,0,2011-06-23 12:19:00,2011-11-23 16:22:00,Premium,Medium CLV,Active
15254.0,United Kingdom,New Customers,1,127,1,253.32,5,253.32,16,1,32546.426512301015,0.9998290598290598,High,1,2011-08-04 15:04:00,2011-08-04 15:04:00,Low Value,Premium CLV,Dormant
15255.0,United Kingdom,Potential Loyalists,0,67,1,639.95,8,639.95,42,1,82220.45494452486,0.002727272727272727,Low,0,2011-10-04 12:43:00,2011-10-04 12:43:00,Medium Value,Premium CLV,Recent
15256.0,United Kingdom,Lost Customers,2,149,1,98.45,4,98.45,6,1,12648.806608779549,0.9990322580645161,High,1,2011-07-14 11:47:00,2011-07-14 11:47:00,Low Value,High CLV,Dormant
15257.0,United Kingdom,Lost Customers,2,283,1,40.2,3,40.2,2,1,5164.875832127353,1.0,High,1,2011-03-01 12:58:00,2011-03-01 12:58:00,Low Value,High CLV,Lost
15258.0,United Kingdom,Cannot Lose Them,2,169,2,386.76,8,193.38,23,49,1014.0965462653949,0.988034188034188,High,1,2011-05-06 14:16:00,2011-06-24 12:30:00,Medium Value,Medium CLV,Dormant
15260.0,United Kingdom,At Risk,1,100,6,1307.0800000000002,12,217.8466666666667,51,273,615.1391305976547,0.92,High,1,2010-12-02 12:09:00,2011-08-31 13:55:00,Premium,Medium CLV,Dormant
15261.0,United Kingdom,New Customers,1,135,1,254.82,5,254.82,19,1,32739.145759768457,0.9998290598290598,High,1,2011-07-27 15:20:00,2011-07-27 15:20:00,Low Value,Premium CLV,Dormant
15262.0,United Kingdom,Lost Customers,2,324,1,161.95000000000002,4,161.95000000000002,9,1,20807.254751567783,0.9966666666666666,High,1,2011-01-20 12:16:00,2011-01-20 12:16:00,Low Value,Premium CLV,Lost
15263.0,United Kingdom,Lost Customers,1,107,1,139.51,4,139.51,11,1,17924.174809454897,1.0,High,1,2011-08-25 10:26:00,2011-08-25 10:26:00,Low Value,Premium CLV,Dormant
15264.0,United Kingdom,Potential Loyalists,1,64,1,393.74,7,393.74,23,1,50587.5176652195,0.0024370132844709117,Low,0,2011-10-06 13:49:00,2011-10-06 13:49:00,Medium Value,Premium CLV,Recent
15265.0,United Kingdom,Cannot Lose Them,0,151,2,995.4,9,497.7,57,85,1504.5705014046139,0.9789143192488262,High,1,2011-04-18 12:16:00,2011-07-11 14:46:00,High Value,High CLV,Dormant
15266.0,United Kingdom,Lost Customers,2,338,1,47.7,3,47.7,3,1,6128.472069464546,1.0,High,1,2011-01-05 13:40:00,2011-01-05 13:40:00,Low Value,High CLV,Lost
15270.0,United Kingdom,Cannot Lose Them,1,118,4,452.65000000000003,9,113.16250000000001,13,193,301.3276938381211,0.9700877192982457,High,1,2011-02-02 13:25:00,2011-08-14 10:38:00,High Value,Low CLV,Dormant
15271.0,United Kingdom,Champions,4,7,15,2113.82,15,140.92133333333334,170,359,756.4973067439571,0.0,,0,2010-12-09 13:47:00,2011-12-02 14:11:00,Premium,Medium CLV,Active
15272.0,United Kingdom,Potential Loyalists,1,57,2,502.26,9,251.13,50,29,2225.1763042067973,0.0,,0,2011-09-14 16:36:00,2011-10-13 12:59:00,High Value,High CLV,Recent
15274.0,United Kingdom,Loyal Customers,1,4,2,681.77,12,340.885,43,15,5839.564504261136,0.0,,0,2011-11-21 14:17:00,2011-12-05 16:57:00,Premium,High CLV,Active
15275.0,United Kingdom,Potential Loyalists,0,38,1,473.29,7,473.29,32,1,60808.06175590932,0.004561094023009481,Low,0,2011-11-02 11:20:00,2011-11-02 11:20:00,Medium Value,Premium CLV,Recent
15276.0,United Kingdom,New Customers,1,66,1,102.06,5,102.06,45,1,13112.617597684519,0.01,Low,0,2011-10-04 16:39:00,2011-10-04 16:39:00,Low Value,High CLV,Recent
15277.0,United Kingdom,New Customers,1,47,1,117.78,5,117.78,8,1,15132.315311143275,0.0036,Low,0,2011-10-24 10:08:00,2011-10-24 10:08:00,Low Value,Premium CLV,Recent
15279.0,United Kingdom,Lost Customers,2,355,1,240.45,4,240.45,16,1,30892.895369030397,0.9998290598290598,High,1,2010-12-20 10:48:00,2010-12-20 10:48:00,Low Value,Premium CLV,Lost
15280.0,United Kingdom,Lost Customers,2,172,1,87.62,4,87.62,15,1,11257.373642064644,0.9990322580645161,High,1,2011-06-20 17:14:00,2011-06-20 17:14:00,Low Value,High CLV,Dormant
15281.0,United Kingdom,Champions,1,59,9,1861.0800000000002,13,206.7866666666667,99,275,869.4931807920013,0.0,,0,2011-01-10 15:51:00,2011-10-12 09:10:00,Premium,Medium CLV,Recent
15287.0,United Kingdom,Potential Loyalists,1,22,2,253.29000000000002,9,126.64500000000001,14,49,664.1341250479933,8.771929824561403e-05,Low,0,2011-09-30 12:30:00,2011-11-17 15:34:00,High Value,Medium CLV,Active
15288.0,United Kingdom,At Risk,1,43,5,680.17,11,136.034,56,323,270.55077512884964,0.0,,0,2010-12-09 13:59:00,2011-10-27 16:58:00,High Value,Low CLV,Recent
15289.0,United Kingdom,Loyal Customers,1,29,3,689.46,12,229.82000000000002,41,221,400.8211534205134,0.00044286680189317104,Low,0,2011-04-04 12:44:00,2011-11-10 13:49:00,Premium,Low CLV,Active
15290.0,United Kingdom,Champions,1,5,18,2226.62,15,123.7011111111111,48,355,805.8451282553013,0.0,,0,2010-12-15 16:03:00,2011-12-05 11:39:00,Premium,Medium CLV,Active
15291.0,United Kingdom,Champions,1,26,10,957.0600000000001,13,95.706,33,333,369.2570229853588,0.0,,0,2010-12-17 10:32:00,2011-11-14 11:02:00,Premium,Low CLV,Active
15292.0,United Kingdom,Lost Customers,2,201,1,114.24000000000001,3,114.24000000000001,19,1,14677.49788712012,1.0,High,1,2011-05-22 15:00:00,2011-05-22 15:00:00,Low Value,Premium CLV,Lost
15296.0,United Kingdom,Champions,0,51,6,2795.27,13,465.87833333333333,118,276,1301.2133595852824,0.0,,0,2011-01-17 11:57:00,2011-10-20 11:47:00,Premium,High CLV,Recent
15297.0,United Kingdom,Champions,1,10,3,624.94,13,208.31333333333336,29,54,1486.8884754605067,0.0008333333333333333,Low,0,2011-10-07 09:42:00,2011-11-29 16:32:00,Premium,High CLV,Active
15298.0,United Kingdom,Champions,1,2,11,2598.82,15,236.25636363636366,99,365,914.7810679512853,0.0,,0,2010-12-08 13:55:00,2011-12-07 17:17:00,Premium,Medium CLV,Active
15300.0,United Kingdom,Potential Loyalists,0,64,1,454.44,7,454.44,26,1,58386.22321273518,0.004561094023009481,Low,0,2011-10-06 17:08:00,2011-10-06 17:08:00,Medium Value,Premium CLV,Recent
15301.0,United Kingdom,Champions,4,51,11,3025.48,13,275.0436363636364,141,318,1222.3652595970354,0.0,,0,2010-12-06 12:21:00,2011-10-20 09:57:00,Premium,Medium CLV,Recent
15303.0,United Kingdom,New Customers,2,290,1,444.42,5,444.42,25,1,57098.85863965269,1.0,High,1,2011-02-22 13:59:00,2011-02-22 13:59:00,Low Value,Premium CLV,Lost
15304.0,United Kingdom,Potential Loyalists,1,61,4,203.00000000000003,9,50.75000000000001,6,308,84.6796693417533,0.0,,0,2010-12-06 11:42:00,2011-10-10 10:23:00,High Value,Low CLV,Recent
15306.0,United Kingdom,At Risk,1,64,3,854.02,11,284.67333333333335,47,84,1306.238823191602,0.0018309859154929577,Low,0,2011-07-14 15:22:00,2011-10-06 12:56:00,High Value,High CLV,Recent
15307.0,United Kingdom,Lost Customers,1,96,1,119.20000000000002,4,119.20000000000002,7,1,15314.756198745785,0.9990322580645161,High,1,2011-09-05 11:38:00,2011-09-05 11:38:00,Low Value,Premium CLV,Dormant
15308.0,United Kingdom,Lost Customers,2,274,1,218.25,4,218.25,14,1,28040.650506512306,0.9998290598290598,High,1,2011-03-10 13:08:00,2011-03-10 13:08:00,Low Value,Premium CLV,Lost
15311.0,United Kingdom,Champions,4,1,91,10872.33,15,119.47615384615385,500,374,3734.9505451295117,0.0,,0,2010-12-01 09:41:00,2011-12-09 12:00:00,Premium,High CLV,Active
15312.0,United Kingdom,At Risk,1,75,4,756.25,10,189.0625,41,280,347.0093592791676,0.011333333333333332,Low,0,2010-12-20 12:51:00,2011-09-25 13:10:00,High Value,Low CLV,Recent
15314.0,United Kingdom,New Customers,2,199,1,314.05,5,314.05,23,1,40348.986444766044,1.0,High,1,2011-05-24 14:39:00,2011-05-24 14:39:00,Low Value,Premium CLV,Lost
15315.0,United Kingdom,Potential Loyalists,1,64,2,475.21999999999997,9,237.60999999999999,30,52,1174.1543689932837,0.0026643192488262912,Low,0,2011-08-15 15:17:00,2011-10-06 12:51:00,High Value,Medium CLV,Recent
15318.0,United Kingdom,Potential Loyalists,1,4,1,237.5,8,237.5,29,1,30513.8808490111,0.00024096385542168676,Low,0,2011-12-06 11:30:00,2011-12-06 11:30:00,Medium Value,Premium CLV,Active
15319.0,United Kingdom,Lost Customers,2,284,1,145.0,4,145.0,13,1,18629.527255185723,1.0,High,1,2011-03-01 12:48:00,2011-03-01 12:48:00,Low Value,Premium CLV,Lost
15320.0,United Kingdom,New Customers,1,44,1,189.03,6,189.03,34,1,24286.479565846603,0.022962962962962963,Low,0,2011-10-26 13:27:00,2011-10-26 13:27:00,Medium Value,Premium CLV,Recent
15321.0,United Kingdom,At Risk,0,71,3,1595.54,12,531.8466666666667,60,221,927.5754693942591,0.0,,0,2011-02-21 11:10:00,2011-09-30 09:40:00,Premium,Medium CLV,Recent
15322.0,United Kingdom,Cannot Lose Them,0,86,1,566.1,7,566.1,37,1,72732.2439942113,0.0038655847130423405,Low,0,2011-09-15 09:34:00,2011-09-15 09:34:00,Medium Value,Premium CLV,Recent
15325.0,United Kingdom,New Customers,1,104,1,162.29,5,162.29,47,1,20850.937780993732,0.9998290598290598,High,1,2011-08-28 11:55:00,2011-08-28 11:55:00,Low Value,Premium CLV,Dormant
15326.0,United Kingdom,New Customers,2,334,1,311.71,5,311.71,29,1,40048.34441871684,1.0,High,1,2011-01-10 11:38:00,2011-01-10 11:38:00,Low Value,Premium CLV,Lost
15327.0,United Kingdom,New Customers,1,53,1,125.1,5,125.1,7,1,16072.785238784374,0.0036,Low,0,2011-10-18 11:55:00,2011-10-18 11:55:00,Low Value,Premium CLV,Recent
15329.0,United Kingdom,At Risk,1,39,3,830.95,11,276.98333333333335,45,133,802.7070610680103,0.028194622279129323,Low,0,2011-06-21 10:37:00,2011-10-31 15:36:00,High Value,Medium CLV,Recent
15330.0,United Kingdom,New Customers,1,32,1,29.759999999999998,6,29.759999999999998,2,1,3823.54986975398,0.0,,0,2011-11-07 17:50:00,2011-11-07 17:50:00,Medium Value,High CLV,Recent
15332.0,Lithuania,Cannot Lose Them,2,370,3,233.1,7,77.7,10,1,29948.57105643995,1.0,High,1,2010-12-05 12:00:00,2010-12-05 12:02:00,Medium Value,Premium CLV,Lost
15333.0,United Kingdom,Lost Customers,2,208,1,184.9,4,184.9,10,1,23755.85923781959,0.9998290598290598,High,1,2011-05-15 13:27:00,2011-05-15 13:27:00,Low Value,Premium CLV,Lost
15334.0,United Kingdom,Cannot Lose Them,2,157,3,341.72,9,113.90666666666668,66,17,2582.5890684146316,0.99,High,1,2011-06-19 13:51:00,2011-07-06 11:22:00,High Value,High CLV,Dormant
15335.0,United Kingdom,New Customers,1,54,1,165.47,6,165.47,33,1,21259.502585624705,0.03,Low,0,2011-10-17 12:50:00,2011-10-17 12:50:00,Medium Value,Premium CLV,Recent
15339.0,United Kingdom,Potential Loyalists,1,66,2,528.71,9,264.355,73,252,269.5571252076969,0.0007407407407407407,Low,0,2011-01-25 13:15:00,2011-10-04 12:51:00,High Value,Low CLV,Recent
15342.0,United Kingdom,New Customers,1,130,1,391.14,6,391.14,23,1,50253.47096960927,0.9968682170542635,High,1,2011-08-02 10:19:00,2011-08-02 10:19:00,Medium Value,Premium CLV,Dormant
15343.0,United Kingdom,New Customers,1,87,1,153.7,5,153.7,11,1,19747.29889049687,0.018823529411764704,Low,0,2011-09-13 13:55:00,2011-09-13 13:55:00,Low Value,Premium CLV,Recent
15344.0,United Kingdom,Potential Loyalists,1,32,2,187.79000000000002,9,93.89500000000001,12,43,561.0968601846556,8.771929824561403e-05,Low,0,2011-09-26 14:48:00,2011-11-07 17:08:00,High Value,Medium CLV,Recent
15345.0,United Kingdom,New Customers,1,46,1,230.39000000000001,6,230.39000000000001,13,1,29600.391616015444,0.002352941176470588,Low,0,2011-10-25 11:28:00,2011-10-25 11:28:00,Medium Value,Premium CLV,Recent
15346.0,United Kingdom,Lost Customers,2,333,1,252.42000000000002,4,252.42000000000002,17,1,32430.794963820557,0.9998290598290598,High,1,2011-01-11 11:18:00,2011-01-11 11:18:00,Low Value,Premium CLV,Lost
15347.0,United Kingdom,Lost Customers,2,366,1,81.60000000000001,3,81.60000000000001,4,1,10483.927062228659,1.0,High,1,2010-12-08 15:25:00,2010-12-08 15:25:00,Low Value,High CLV,Lost
15348.0,United Kingdom,New Customers,1,72,1,158.04,5,158.04,9,1,20304.899913169324,0.003333333333333333,Low,0,2011-09-28 13:17:00,2011-09-28 13:17:00,Low Value,Premium CLV,Recent
15349.0,United Kingdom,Cannot Lose Them,2,158,2,367.36,8,183.68,58,30,1573.2742833252937,0.9825595238095238,High,1,2011-06-05 15:46:00,2011-07-04 16:06:00,Medium Value,High CLV,Dormant
15350.0,United Kingdom,Lost Customers,2,373,1,115.65,3,115.65,5,1,14858.65397973951,1.0,High,1,2010-12-01 13:33:00,2010-12-01 13:33:00,Low Value,Premium CLV,Lost
15351.0,United Kingdom,Champions,1,12,7,1517.55,15,216.79285714285714,145,358,544.6202867676188,0.0,,0,2010-12-05 11:49:00,2011-11-27 12:52:00,Premium,Medium CLV,Active
15353.0,United Kingdom,Cannot Lose Them,2,255,2,504.77000000000004,7,252.38500000000002,52,114,568.8824242347307,0.9978409090909091,High,1,2010-12-07 11:49:00,2011-03-30 12:15:00,Medium Value,Medium CLV,Lost
15355.0,United Kingdom,Potential Loyalists,1,29,2,189.3,9,94.65,7,24,1013.3820429329476,0.0,,0,2011-10-17 15:22:00,2011-11-10 13:44:00,High Value,Medium CLV,Active
15356.0,United Kingdom,Champions,4,31,10,2728.95,14,272.895,212,337,1040.3980027225844,0.0,,0,2010-12-06 14:05:00,2011-11-08 13:11:00,Premium,Medium CLV,Recent
15358.0,United Kingdom,Champions,4,5,22,7154.06,15,325.18454545454546,274,361,2546.1219936046227,0.0,,0,2010-12-09 10:04:00,2011-12-05 09:04:00,Premium,High CLV,Active
15360.0,United Kingdom,New Customers,1,40,1,192.58,6,192.58,8,1,24742.58178485288,0.01123931623931624,Low,0,2011-10-31 09:35:00,2011-10-31 09:35:00,Medium Value,Premium CLV,Recent
15361.0,United Kingdom,Lost Customers,2,362,1,100.2,3,100.2,4,1,12873.645730824894,1.0,High,1,2010-12-13 09:52:00,2010-12-13 09:52:00,Low Value,High CLV,Lost
15363.0,United Kingdom,Lost Customers,2,373,1,270.5,4,270.5,14,1,34753.70429329475,1.0,High,1,2010-12-02 12:28:00,2010-12-02 12:28:00,Low Value,Premium CLV,Lost
15364.0,United Kingdom,Cannot Lose Them,1,96,2,412.07,8,206.035,24,159,332.97199288850067,0.9971016483516483,High,1,2011-03-30 13:39:00,2011-09-05 09:46:00,Medium Value,Low CLV,Dormant
15365.0,United Kingdom,Champions,1,26,7,1717.32,14,245.33142857142857,57,290,760.8290070362793,0.0,,0,2011-01-28 13:08:00,2011-11-14 08:29:00,Premium,Medium CLV,Active
15366.0,United Kingdom,Cannot Lose Them,1,75,2,529.94,8,264.97,32,283,240.58807538962165,0.0,,0,2010-12-16 15:59:00,2011-09-25 15:01:00,Medium Value,Low CLV,Recent
15367.0,United Kingdom,At Risk,0,57,4,1427.0,12,356.75,78,219,837.1700643410495,0.0035869755092058837,Low,0,2011-03-09 13:53:00,2011-10-13 14:13:00,Premium,Medium CLV,Recent
15370.0,United Kingdom,At Risk,1,71,5,1302.3,12,260.46,57,262,638.6215673711074,0.01,Low,0,2011-01-11 11:32:00,2011-09-29 13:35:00,Premium,Medium CLV,Recent
15373.0,United Kingdom,Champions,1,8,9,1104.51,14,122.72333333333333,60,364,389.85409527520244,0.0,,0,2010-12-03 14:40:00,2011-12-01 15:05:00,Premium,Low CLV,Active
15374.0,United Kingdom,Lost Customers,1,129,1,25.200000000000003,4,25.200000000000003,1,1,3237.683357452968,0.9977777777777778,High,1,2011-08-03 09:59:00,2011-08-03 09:59:00,Low Value,High CLV,Dormant
15376.0,United Kingdom,At Risk,0,40,3,1092.81,11,364.27,95,183,767.2332270487851,0.005113636363636364,Low,0,2011-05-01 13:45:00,2011-10-30 15:04:00,High Value,Medium CLV,Recent
15379.0,United Kingdom,At Risk,0,169,7,2843.79,12,406.2557142857143,128,190,1922.993223703253,0.9477659574468086,High,1,2010-12-16 13:02:00,2011-06-23 13:13:00,Premium,High CLV,Dormant
15380.0,United Kingdom,Loyal Customers,1,9,4,208.54,11,52.135,11,133,201.45198930756703,0.0015162907268170425,Low,0,2011-07-21 16:33:00,2011-12-01 12:13:00,High Value,Low CLV,Active
15381.0,United Kingdom,Lost Customers,2,268,1,103.5,3,103.5,4,1,13297.628075253258,1.0,High,1,2011-03-16 13:44:00,2011-03-16 13:44:00,Low Value,High CLV,Lost
15382.0,United Kingdom,Champions,0,15,6,4354.02,14,725.6700000000001,167,281,1990.7555346575962,0.01,Low,0,2011-02-17 12:01:00,2011-11-25 10:58:00,Premium,High CLV,Active
15384.0,United Kingdom,Cannot Lose Them,2,170,2,513.31,8,256.655,30,190,347.10426988600307,0.98,High,1,2010-12-15 11:34:00,2011-06-23 10:57:00,Medium Value,Low CLV,Dormant
15385.0,United Kingdom,New Customers,1,40,1,142.46,6,142.46,10,1,18303.189329474197,0.01,Low,0,2011-10-30 15:11:00,2011-10-30 15:11:00,Medium Value,Premium CLV,Recent
15386.0,United Kingdom,New Customers,2,186,1,370.74,5,370.74,30,1,47632.48920405211,1.0,High,1,2011-06-06 13:47:00,2011-06-06 13:47:00,Low Value,Premium CLV,Lost
15388.0,Canada,Lost Customers,2,270,1,140.54,3,140.54,10,1,18056.508692715874,1.0,High,1,2011-03-14 13:53:00,2011-03-14 13:53:00,Low Value,Premium CLV,Lost
15392.0,United Kingdom,Champions,1,5,4,1030.33,13,257.5825,63,356,371.84348734667776,0.0,,0,2010-12-14 15:50:00,2011-12-05 11:01:00,Premium,Low CLV,Active
15393.0,United Kingdom,Potential Loyalists,1,16,2,191.3,9,95.65,9,265,92.74765293212828,0.0,,0,2011-03-03 16:58:00,2011-11-23 16:48:00,High Value,Low CLV,Active
15394.0,United Kingdom,Champions,1,10,4,1457.69,14,364.4225,46,349,536.6283091515005,0.0,,0,2010-12-16 12:46:00,2011-11-30 11:49:00,Premium,Medium CLV,Active
15395.0,United Kingdom,Lost Customers,2,326,1,74.55000000000001,3,74.55000000000001,5,1,9578.146599131696,1.0,High,1,2011-01-18 12:40:00,2011-01-18 12:40:00,Low Value,High CLV,Lost
15396.0,United Kingdom,New Customers,1,113,1,153.28,5,153.28,11,1,19693.337501205984,0.9888235294117647,High,1,2011-08-19 10:56:00,2011-08-19 10:56:00,Low Value,Premium CLV,Dormant
15397.0,United Kingdom,Lost Customers,2,290,1,94.0,3,94.0,6,1,12077.072841292815,1.0,High,1,2011-02-23 09:25:00,2011-02-23 09:25:00,Low Value,High CLV,Lost
15398.0,United Kingdom,Loyal Customers,0,16,2,1283.63,12,641.815,57,63,2617.7799748849534,0.0018309859154929577,Low,0,2011-09-22 14:56:00,2011-11-23 16:47:00,Premium,High CLV,Active
15399.0,United Kingdom,Champions,1,1,3,719.05,13,239.6833333333333,42,78,1184.3997853971082,0.0018309859154929577,Low,0,2011-09-21 15:57:00,2011-12-08 13:04:00,Premium,Medium CLV,Active
15400.0,United Kingdom,Promising,1,128,2,50.2,6,25.1,3,151,42.7130517565802,0.99,High,1,2011-03-06 11:27:00,2011-08-03 15:34:00,Medium Value,Low CLV,Dormant
15402.0,United Kingdom,Cannot Lose Them,2,149,2,396.81,8,198.405,29,48,1062.1239526049205,0.9860776662950574,High,1,2011-05-27 13:32:00,2011-07-14 12:17:00,Medium Value,Medium CLV,Dormant
15405.0,United Kingdom,Lost Customers,2,189,1,25.94,3,25.94,3,1,3332.7581862035704,1.0,High,1,2011-06-03 14:44:00,2011-06-03 14:44:00,Low Value,High CLV,Lost
15406.0,United Kingdom,Loyal Customers,1,31,2,331.79,10,165.895,41,270,157.8822694252381,0.0,,0,2011-02-11 16:19:00,2011-11-08 13:22:00,High Value,Low CLV,Recent
