CustomerID,YearMonth,Monthly_Revenue,Monthly_Orders,Monthly_Quantity,Customer_Segment,CLV_Category,Country
14543.0,2011-06,79.85,3,23,Champions,Low CLV,United Kingdom
14543.0,2011-08,86.4,2,24,Champions,Low CLV,United Kingdom
14543.0,2011-09,36.650000000000006,1,8,Champions,Low CLV,United Kingdom
14543.0,2011-11,50.78,2,28,Champions,Low CLV,United Kingdom
14544.0,2010-12,468.16,1,339,Loyal Customers,Low CLV,United Kingdom
14544.0,2011-11,542.61,1,370,Loyal Customers,Low CLV,United Kingdom
14546.0,2011-04,526.49,1,353,Champions,Medium CLV,United Kingdom
14546.0,2011-05,279.29,1,140,Champions,Medium CLV,United Kingdom
14546.0,2011-09,685.57,1,403,Champions,Medium CLV,United Kingdom
14546.0,2011-10,432.35,1,169,Champions,Medium CLV,United Kingdom
14546.0,2011-12,446.84,1,229,Champions,Medium CLV,United Kingdom
14547.0,2011-10,391.5,1,225,Champions,High CLV,United Kingdom
14547.0,2011-11,2325.7,5,1539,Champions,High CLV,United Kingdom
14547.0,2011-12,457.75000000000006,2,219,Champions,High CLV,United Kingdom
14549.0,2011-02,224.98000000000002,1,94,Lost Customers,Premium CLV,United Kingdom
14550.0,2011-10,210.77,1,173,Loyal Customers,High CLV,United Kingdom
14550.0,2011-11,146.87,1,95,Loyal Customers,High CLV,United Kingdom
14551.0,2011-05,87.43,1,63,Potential Loyalists,Low CLV,United Kingdom
14551.0,2011-11,60.8,1,40,Potential Loyalists,Low CLV,United Kingdom
14552.0,2011-07,157.12,1,90,New Customers,Premium CLV,United Kingdom
14553.0,2011-01,176.44,1,129,Loyal Customers,Low CLV,United Kingdom
14553.0,2011-05,72.13,1,48,Loyal Customers,Low CLV,United Kingdom
14553.0,2011-11,295.05,3,272,Loyal Customers,Low CLV,United Kingdom
14554.0,2011-10,302.13,1,222,Champions,High CLV,United Kingdom
14554.0,2011-11,1348.42,3,816,Champions,High CLV,United Kingdom
14555.0,2011-02,137.1,1,62,Potential Loyalists,Low CLV,United Kingdom
14555.0,2011-10,126.2,1,32,Potential Loyalists,Low CLV,United Kingdom
14557.0,2011-09,111.88,1,140,Lost Customers,Premium CLV,United Kingdom
14560.0,2010-12,93.17,1,35,Loyal Customers,Low CLV,United Kingdom
14560.0,2011-01,20.4,1,24,Loyal Customers,Low CLV,United Kingdom
14560.0,2011-02,41.300000000000004,2,14,Loyal Customers,Low CLV,United Kingdom
14560.0,2011-03,43.230000000000004,2,40,Loyal Customers,Low CLV,United Kingdom
14560.0,2011-05,17.4,1,12,Loyal Customers,Low CLV,United Kingdom
14560.0,2011-08,17.4,1,12,Loyal Customers,Low CLV,United Kingdom
14560.0,2011-10,158.69,2,163,Loyal Customers,Low CLV,United Kingdom
14560.0,2011-11,139.07999999999998,3,116,Loyal Customers,Low CLV,United Kingdom
14561.0,2011-06,537.14,2,372,Cannot Lose Them,Medium CLV,United Kingdom
14561.0,2011-09,380.63,1,397,Cannot Lose Them,Medium CLV,United Kingdom
14562.0,2011-02,316.15000000000003,2,135,Champions,High CLV,United Kingdom
14562.0,2011-04,401.55,1,284,Champions,High CLV,United Kingdom
14562.0,2011-06,171.99,1,54,Champions,High CLV,United Kingdom
14562.0,2011-07,321.79,1,201,Champions,High CLV,United Kingdom
14562.0,2011-08,237.57,1,161,Champions,High CLV,United Kingdom
14562.0,2011-09,577.07,4,172,Champions,High CLV,United Kingdom
14562.0,2011-10,365.1,2,151,Champions,High CLV,United Kingdom
14562.0,2011-11,792.08,4,304,Champions,High CLV,United Kingdom
14562.0,2011-12,183.02,1,70,Champions,High CLV,United Kingdom
14565.0,2010-12,905.12,1,497,At Risk,Medium CLV,United Kingdom
14565.0,2011-05,488.24,1,224,At Risk,Medium CLV,United Kingdom
14565.0,2011-08,353.84999999999997,1,203,At Risk,Medium CLV,United Kingdom
14565.0,2011-09,257.4,1,120,At Risk,Medium CLV,United Kingdom
14567.0,2011-08,147.0,1,60,Potential Loyalists,Medium CLV,United Kingdom
14567.0,2011-10,236.40000000000003,1,120,Potential Loyalists,Medium CLV,United Kingdom
14569.0,2011-12,25.85,1,13,Potential Loyalists,High CLV,United Kingdom
14570.0,2011-03,112.86,2,79,Promising,Premium CLV,United Kingdom
14572.0,2011-01,284.58,1,177,Champions,Medium CLV,United Kingdom
14572.0,2011-03,569.1500000000001,2,249,Champions,Medium CLV,United Kingdom
14572.0,2011-07,340.77,1,173,Champions,Medium CLV,United Kingdom
14572.0,2011-08,495.76,1,298,Champions,Medium CLV,United Kingdom
14572.0,2011-10,417.25,1,165,Champions,Medium CLV,United Kingdom
14572.0,2011-12,24.9,1,6,Champions,Medium CLV,United Kingdom
14573.0,2010-12,250.10000000000002,1,118,At Risk,Medium CLV,United Kingdom
14573.0,2011-02,91.60000000000001,1,33,At Risk,Medium CLV,United Kingdom
14573.0,2011-03,88.73,2,52,At Risk,Medium CLV,United Kingdom
14573.0,2011-05,251.25,3,145,At Risk,Medium CLV,United Kingdom
14573.0,2011-06,110.62,2,72,At Risk,Medium CLV,United Kingdom
14576.0,2010-12,35.400000000000006,1,12,Lost Customers,High CLV,United Kingdom
14577.0,2010-12,346.90000000000003,1,131,Champions,Low CLV,United Kingdom
14577.0,2011-04,121.11,1,60,Champions,Low CLV,United Kingdom
14577.0,2011-06,178.63,1,89,Champions,Low CLV,United Kingdom
14577.0,2011-11,213.07,1,73,Champions,Low CLV,United Kingdom
14578.0,2011-12,111.51,1,84,Potential Loyalists,High CLV,United Kingdom
14581.0,2011-11,95.67,1,84,New Customers,High CLV,United Kingdom
14582.0,2011-10,94.21000000000001,1,71,New Customers,High CLV,United Kingdom
14583.0,2011-05,134.76,1,93,Champions,Medium CLV,United Kingdom
14583.0,2011-06,242.88,2,258,Champions,Medium CLV,United Kingdom
14583.0,2011-07,246.89,1,141,Champions,Medium CLV,United Kingdom
14583.0,2011-12,232.51,1,216,Champions,Medium CLV,United Kingdom
14584.0,2011-05,358.2,2,173,At Risk,High CLV,United Kingdom
14584.0,2011-06,476.76,2,192,At Risk,High CLV,United Kingdom
14585.0,2011-10,148.55,1,90,New Customers,Premium CLV,United Kingdom
14586.0,2011-03,202.44,1,328,Lost Customers,Premium CLV,United Kingdom
14587.0,2011-01,213.29,1,119,Champions,Medium CLV,United Kingdom
14587.0,2011-02,264.82,2,134,Champions,Medium CLV,United Kingdom
14587.0,2011-03,351.23,2,196,Champions,Medium CLV,United Kingdom
14587.0,2011-04,143.95000000000002,1,69,Champions,Medium CLV,United Kingdom
14587.0,2011-05,119.72999999999999,1,74,Champions,Medium CLV,United Kingdom
14587.0,2011-06,138.7,1,76,Champions,Medium CLV,United Kingdom
14587.0,2011-11,47.46,1,24,Champions,Medium CLV,United Kingdom
14591.0,2011-05,119.07,1,57,Loyal Customers,Medium CLV,United Kingdom
14591.0,2011-11,852.07,3,551,Loyal Customers,Medium CLV,United Kingdom
14592.0,2011-10,392.42,2,346,Potential Loyalists,High CLV,United Kingdom
14592.0,2011-11,136.39000000000001,1,65,Potential Loyalists,High CLV,United Kingdom
14593.0,2011-05,173.39,2,103,Loyal Customers,Low CLV,United Kingdom
14593.0,2011-11,278.4,1,214,Loyal Customers,Low CLV,United Kingdom
14594.0,2010-12,214.15,1,141,Loyal Customers,Low CLV,United Kingdom
14594.0,2011-12,59.13,1,31,Loyal Customers,Low CLV,United Kingdom
14595.0,2011-01,104.80000000000001,1,56,Champions,Medium CLV,United Kingdom
14595.0,2011-09,40.79,1,27,Champions,Medium CLV,United Kingdom
14595.0,2011-10,1152.59,2,718,Champions,Medium CLV,United Kingdom
14595.0,2011-11,122.78000000000002,2,54,Champions,Medium CLV,United Kingdom
14597.0,2011-11,187.25,1,157,Potential Loyalists,Premium CLV,United Kingdom
14598.0,2011-10,221.97,1,189,New Customers,Premium CLV,United Kingdom
14600.0,2011-02,236.43,1,107,Lost Customers,Premium CLV,United Kingdom
14601.0,2011-11,123.96000000000001,1,96,Potential Loyalists,Premium CLV,United Kingdom
14606.0,2010-12,839.16,8,416,Champions,High CLV,United Kingdom
14606.0,2011-01,844.69,7,489,Champions,High CLV,United Kingdom
14606.0,2011-02,833.05,10,490,Champions,High CLV,United Kingdom
14606.0,2011-03,720.21,8,432,Champions,High CLV,United Kingdom
14606.0,2011-04,649.58,7,426,Champions,High CLV,United Kingdom
14606.0,2011-05,561.64,6,351,Champions,High CLV,United Kingdom
14606.0,2011-06,635.49,8,430,Champions,High CLV,United Kingdom
14606.0,2011-07,497.25,6,258,Champions,High CLV,United Kingdom
14606.0,2011-08,501.96000000000004,6,296,Champions,High CLV,United Kingdom
14606.0,2011-09,478.43,7,300,Champions,High CLV,United Kingdom
14606.0,2011-10,510.68,6,309,Champions,High CLV,United Kingdom
14606.0,2011-11,821.46,9,556,Champions,High CLV,United Kingdom
14606.0,2011-12,269.21,2,162,Champions,High CLV,United Kingdom
14607.0,2011-11,45.300000000000004,1,14,New Customers,High CLV,United Kingdom
14608.0,2011-09,3.75,1,1,Potential Loyalists,Low CLV,United Kingdom
14608.0,2011-11,51.650000000000006,1,11,Potential Loyalists,Low CLV,United Kingdom
14608.0,2011-12,34.0,1,8,Potential Loyalists,Low CLV,United Kingdom
14616.0,2011-02,10.08,1,24,Lost Customers,High CLV,United Kingdom
14618.0,2011-01,91.80000000000001,1,36,Loyal Customers,Low CLV,United Kingdom
14618.0,2011-11,105.0,2,76,Loyal Customers,Low CLV,United Kingdom
14619.0,2011-04,263.74,1,138,Lost Customers,Premium CLV,United Kingdom
14620.0,2011-03,169.55,1,65,Cannot Lose Them,Medium CLV,United Kingdom
14620.0,2011-05,148.99,1,105,Cannot Lose Them,Medium CLV,United Kingdom
14621.0,2010-12,225.4,1,120,Champions,Medium CLV,United Kingdom
14621.0,2011-06,300.76,1,149,Champions,Medium CLV,United Kingdom
14621.0,2011-07,216.4,1,108,Champions,Medium CLV,United Kingdom
14621.0,2011-11,399.94,1,322,Champions,Medium CLV,United Kingdom
14621.0,2011-12,248.02,1,170,Champions,Medium CLV,United Kingdom
14622.0,2011-06,288.78000000000003,1,142,Lost Customers,Premium CLV,United Kingdom
14623.0,2011-04,179.93,1,103,Loyal Customers,Low CLV,United Kingdom
14623.0,2011-06,145.68,1,84,Loyal Customers,Low CLV,United Kingdom
14623.0,2011-08,198.1,1,70,Loyal Customers,Low CLV,United Kingdom
14623.0,2011-10,64.80000000000001,1,16,Loyal Customers,Low CLV,United Kingdom
14623.0,2011-11,102.34,1,83,Loyal Customers,Low CLV,United Kingdom
14624.0,2011-10,225.85,2,162,Potential Loyalists,Premium CLV,United Kingdom
14625.0,2010-12,504.08,1,246,Cannot Lose Them,Medium CLV,United Kingdom
14625.0,2011-05,164.4,1,64,Cannot Lose Them,Medium CLV,United Kingdom
14626.0,2011-04,471.40000000000003,1,358,Champions,Medium CLV,United Kingdom
14626.0,2011-08,552.23,1,335,Champions,Medium CLV,United Kingdom
14626.0,2011-10,214.56,1,196,Champions,Medium CLV,United Kingdom
14626.0,2011-11,368.87,1,143,Champions,Medium CLV,United Kingdom
14628.0,2011-04,140.13000000000002,1,75,Cannot Lose Them,Low CLV,United Kingdom
14628.0,2011-09,97.98,1,118,Cannot Lose Them,Low CLV,United Kingdom
14629.0,2011-10,331.88,1,186,Loyal Customers,High CLV,United Kingdom
14629.0,2011-12,236.78,1,155,Loyal Customers,High CLV,United Kingdom
14631.0,2011-02,165.6,1,96,Potential Loyalists,Low CLV,United Kingdom
14631.0,2011-04,209.57999999999998,1,132,Potential Loyalists,Low CLV,United Kingdom
14631.0,2011-10,171.04,1,156,Potential Loyalists,Low CLV,United Kingdom
14632.0,2011-03,79.94,1,46,Lost Customers,High CLV,United Kingdom
14633.0,2011-03,235.4,1,84,Lost Customers,Premium CLV,United Kingdom
14636.0,2011-03,300.19,1,117,Potential Loyalists,Low CLV,United Kingdom
14636.0,2011-11,227.10000000000002,1,76,Potential Loyalists,Low CLV,United Kingdom
14638.0,2011-10,166.8,1,114,New Customers,Premium CLV,United Kingdom
14639.0,2010-12,454.59000000000003,1,251,Champions,Medium CLV,United Kingdom
14639.0,2011-02,250.64000000000001,1,136,Champions,Medium CLV,United Kingdom
14639.0,2011-08,609.75,2,263,Champions,Medium CLV,United Kingdom
14639.0,2011-10,804.59,2,575,Champions,Medium CLV,United Kingdom
14640.0,2011-04,352.5,1,174,Champions,Medium CLV,United Kingdom
14640.0,2011-06,231.4,1,90,Champions,Medium CLV,United Kingdom
14640.0,2011-07,35.52,1,32,Champions,Medium CLV,United Kingdom
14640.0,2011-08,354.84000000000003,1,164,Champions,Medium CLV,United Kingdom
14640.0,2011-10,194.82,1,84,Champions,Medium CLV,United Kingdom
14640.0,2011-11,269.53,1,163,Champions,Medium CLV,United Kingdom
14641.0,2011-11,70.86,1,66,New Customers,High CLV,United Kingdom
14642.0,2011-10,19.8,1,4,New Customers,High CLV,United Kingdom
14643.0,2010-12,136.88,1,144,Cannot Lose Them,Low CLV,United Kingdom
14643.0,2011-06,74.84,1,136,Cannot Lose Them,Low CLV,United Kingdom
14644.0,2011-02,187.50000000000003,1,66,Potential Loyalists,Low CLV,United Kingdom
14644.0,2011-10,193.52,1,126,Potential Loyalists,Low CLV,United Kingdom
14645.0,2011-03,138.1,1,70,Cannot Lose Them,Low CLV,United Kingdom
14645.0,2011-07,281.32,1,252,Cannot Lose Them,Low CLV,United Kingdom
14646.0,2010-12,55.96,1,45,Champions,Medium CLV,Netherlands
14646.0,2011-01,620.62,2,446,Champions,Medium CLV,Netherlands
14646.0,2011-02,174.48,2,168,Champions,Medium CLV,Netherlands
14646.0,2011-03,37.04,1,24,Champions,Medium CLV,Netherlands
14646.0,2011-04,38.8,1,34,Champions,Medium CLV,Netherlands
14646.0,2011-05,27.0,1,12,Champions,Medium CLV,Netherlands
14646.0,2011-06,154.37,2,70,Champions,Medium CLV,Netherlands
14646.0,2011-07,11.02,1,9,Champions,Medium CLV,Netherlands
14646.0,2011-08,367.19,3,336,Champions,Medium CLV,Netherlands
14646.0,2011-09,858.14,3,620,Champions,Medium CLV,Netherlands
14646.0,2011-10,157.15,5,109,Champions,Medium CLV,Netherlands
14646.0,2011-11,101.17,2,86,Champions,Medium CLV,Netherlands
14646.0,2011-12,39.36,1,48,Champions,Medium CLV,Netherlands
14647.0,2011-05,144.22,1,75,Lost Customers,Premium CLV,United Kingdom
14649.0,2011-05,389.4,2,236,Champions,Medium CLV,United Kingdom
14649.0,2011-09,184.04,1,137,Champions,Medium CLV,United Kingdom
14649.0,2011-12,303.52,1,204,Champions,Medium CLV,United Kingdom
14651.0,2011-05,331.12,1,179,At Risk,Medium CLV,United Kingdom
14651.0,2011-10,230.03,1,157,At Risk,Medium CLV,United Kingdom
14652.0,2011-09,94.28,1,51,Lost Customers,High CLV,United Kingdom
14653.0,2011-01,274.46,1,298,Champions,Medium CLV,United Kingdom
14653.0,2011-10,562.72,2,280,Champions,Medium CLV,United Kingdom
14653.0,2011-11,218.04,3,134,Champions,Medium CLV,United Kingdom
14653.0,2011-12,339.03,1,179,Champions,Medium CLV,United Kingdom
14655.0,2011-05,129.76,1,112,Champions,Low CLV,United Kingdom
14655.0,2011-09,212.61,1,111,Champions,Low CLV,United Kingdom
14655.0,2011-11,150.85000000000002,1,83,Champions,Low CLV,United Kingdom
14655.0,2011-12,94.51,1,35,Champions,Low CLV,United Kingdom
14656.0,2011-03,92.96000000000001,1,36,Cannot Lose Them,Low CLV,United Kingdom
14656.0,2011-06,147.99,1,79,Cannot Lose Them,Low CLV,United Kingdom
14657.0,2011-01,303.63,1,198,Loyal Customers,Low CLV,United Kingdom
14657.0,2011-03,99.82000000000001,1,61,Loyal Customers,Low CLV,United Kingdom
14657.0,2011-07,94.64,1,66,Loyal Customers,Low CLV,United Kingdom
14657.0,2011-11,209.28,1,127,Loyal Customers,Low CLV,United Kingdom
14658.0,2011-08,47.39,1,18,Potential Loyalists,Low CLV,United Kingdom
14658.0,2011-12,63.21,1,17,Potential Loyalists,Low CLV,United Kingdom
14659.0,2011-01,531.87,1,317,Champions,Medium CLV,United Kingdom
14659.0,2011-02,132.45000000000002,1,39,Champions,Medium CLV,United Kingdom
14659.0,2011-03,212.02,1,104,Champions,Medium CLV,United Kingdom
14659.0,2011-05,154.29,1,85,Champions,Medium CLV,United Kingdom
14659.0,2011-06,180.82999999999998,1,87,Champions,Medium CLV,United Kingdom
14659.0,2011-07,235.94,1,114,Champions,Medium CLV,United Kingdom
14659.0,2011-09,418.18,1,206,Champions,Medium CLV,United Kingdom
14659.0,2011-11,287.8,1,142,Champions,Medium CLV,United Kingdom
14659.0,2011-12,149.4,1,76,Champions,Medium CLV,United Kingdom
14660.0,2011-08,62.949999999999996,1,90,Promising,Medium CLV,United Kingdom
14660.0,2011-09,66.92999999999999,1,99,Promising,Medium CLV,United Kingdom
14661.0,2011-11,41.05,1,29,New Customers,High CLV,United Kingdom
14662.0,2011-01,94.75,1,37,Loyal Customers,Low CLV,United Kingdom
14662.0,2011-03,258.56,1,237,Loyal Customers,Low CLV,United Kingdom
14662.0,2011-04,37.6,1,14,Loyal Customers,Low CLV,United Kingdom
14662.0,2011-11,205.69,1,223,Loyal Customers,Low CLV,United Kingdom
14664.0,2011-11,568.24,2,459,Loyal Customers,High CLV,United Kingdom
14665.0,2011-02,355.76,2,192,At Risk,Medium CLV,United Kingdom
14665.0,2011-09,429.42,1,204,At Risk,Medium CLV,United Kingdom
14665.0,2011-10,444.42,1,208,At Risk,Medium CLV,United Kingdom
14666.0,2011-11,175.35,1,159,Potential Loyalists,Premium CLV,United Kingdom
14667.0,2010-12,963.37,5,546,Champions,High CLV,United Kingdom
14667.0,2011-01,271.81,1,213,Champions,High CLV,United Kingdom
14667.0,2011-02,171.6,1,88,Champions,High CLV,United Kingdom
14667.0,2011-03,79.3,1,50,Champions,High CLV,United Kingdom
14667.0,2011-04,340.02,1,156,Champions,High CLV,United Kingdom
14667.0,2011-05,414.33,2,227,Champions,High CLV,United Kingdom
14667.0,2011-06,544.22,3,310,Champions,High CLV,United Kingdom
14667.0,2011-07,143.35,1,59,Champions,High CLV,United Kingdom
14667.0,2011-08,304.03000000000003,2,165,Champions,High CLV,United Kingdom
14667.0,2011-09,755.09,2,417,Champions,High CLV,United Kingdom
14667.0,2011-11,923.69,6,554,Champions,High CLV,United Kingdom
14669.0,2011-01,724.83,2,430,Cannot Lose Them,High CLV,United Kingdom
14669.0,2011-04,355.69,1,280,Cannot Lose Them,High CLV,United Kingdom
14670.0,2011-03,403.58,2,336,Cannot Lose Them,Premium CLV,United Kingdom
14672.0,2011-01,244.13,1,143,Cannot Lose Them,Medium CLV,United Kingdom
14672.0,2011-04,289.89,1,185,Cannot Lose Them,Medium CLV,United Kingdom
14673.0,2010-12,258.29,1,153,Champions,Low CLV,United Kingdom
14673.0,2011-11,713.54,3,370,Champions,Low CLV,United Kingdom
14673.0,2011-12,181.85,1,101,Champions,Low CLV,United Kingdom
14675.0,2011-11,436.4,1,264,Potential Loyalists,Premium CLV,United Kingdom
14676.0,2011-03,70.80000000000001,1,48,Potential Loyalists,Low CLV,United Kingdom
14676.0,2011-07,20.4,1,24,Potential Loyalists,Low CLV,United Kingdom
14676.0,2011-11,20.4,1,24,Potential Loyalists,Low CLV,United Kingdom
14680.0,2010-12,164.45,2,101,At Risk,Medium CLV,United Kingdom
14680.0,2011-01,200.20000000000002,2,128,At Risk,Medium CLV,United Kingdom
14680.0,2011-02,109.85,1,61,At Risk,Medium CLV,United Kingdom
14680.0,2011-03,261.6,1,152,At Risk,Medium CLV,United Kingdom
14680.0,2011-05,159.1,2,82,At Risk,Medium CLV,United Kingdom
14680.0,2011-06,14.75,1,5,At Risk,Medium CLV,United Kingdom
14680.0,2011-07,190.65,2,107,At Risk,Medium CLV,United Kingdom
14680.0,2011-08,23.1,1,6,At Risk,Medium CLV,United Kingdom
14680.0,2011-09,140.85,2,61,At Risk,Medium CLV,United Kingdom
14681.0,2011-05,15.0,1,4,Lost Customers,High CLV,United Kingdom
14684.0,2010-12,135.51,1,67,Loyal Customers,Low CLV,United Kingdom
14684.0,2011-05,332.45,1,223,Loyal Customers,Low CLV,United Kingdom
14684.0,2011-09,129.33,1,84,Loyal Customers,Low CLV,United Kingdom
14684.0,2011-10,266.31,1,226,Loyal Customers,Low CLV,United Kingdom
14684.0,2011-11,251.93,1,223,Loyal Customers,Low CLV,United Kingdom
14687.0,2011-08,177.42000000000002,1,78,New Customers,Premium CLV,United Kingdom
14688.0,2010-12,253.1,1,178,Champions,Medium CLV,United Kingdom
14688.0,2011-01,357.42,2,328,Champions,Medium CLV,United Kingdom
14688.0,2011-02,224.42000000000002,2,246,Champions,Medium CLV,United Kingdom
14688.0,2011-03,267.29,2,201,Champions,Medium CLV,United Kingdom
14688.0,2011-04,132.71,1,135,Champions,Medium CLV,United Kingdom
14688.0,2011-05,380.51,2,271,Champions,Medium CLV,United Kingdom
14688.0,2011-06,164.34,2,130,Champions,Medium CLV,United Kingdom
14688.0,2011-07,215.22,2,227,Champions,Medium CLV,United Kingdom
14688.0,2011-08,423.3,1,261,Champions,Medium CLV,United Kingdom
14688.0,2011-09,157.11,2,166,Champions,Medium CLV,United Kingdom
14688.0,2011-10,123.43,2,60,Champions,Medium CLV,United Kingdom
14688.0,2011-12,250.42,1,163,Champions,Medium CLV,United Kingdom
14689.0,2011-05,104.85,1,75,Lost Customers,High CLV,United Kingdom
14690.0,2011-07,176.96,1,80,Potential Loyalists,Low CLV,United Kingdom
14690.0,2011-10,139.09,1,83,Potential Loyalists,Low CLV,United Kingdom
14691.0,2011-05,162.1,1,126,Loyal Customers,Medium CLV,United Kingdom
14691.0,2011-09,628.84,2,310,Loyal Customers,Medium CLV,United Kingdom
14691.0,2011-11,106.1,1,46,Loyal Customers,Medium CLV,United Kingdom
14692.0,2011-01,259.6,1,131,Cannot Lose Them,Low CLV,United Kingdom
14692.0,2011-02,121.25,1,61,Cannot Lose Them,Low CLV,United Kingdom
14692.0,2011-04,99.45,1,37,Cannot Lose Them,Low CLV,United Kingdom
14692.0,2011-07,78.25,1,32,Cannot Lose Them,Low CLV,United Kingdom
14693.0,2011-03,45.4,1,24,Lost Customers,High CLV,United Kingdom
14696.0,2010-12,238.4,1,186,Champions,Medium CLV,United Kingdom
14696.0,2011-01,239.73000000000002,1,141,Champions,Medium CLV,United Kingdom
14696.0,2011-04,233.35,1,123,Champions,Medium CLV,United Kingdom
14696.0,2011-06,195.07,1,121,Champions,Medium CLV,United Kingdom
14696.0,2011-08,238.67000000000002,1,239,Champions,Medium CLV,United Kingdom
14696.0,2011-09,226.83,1,205,Champions,Medium CLV,United Kingdom
14696.0,2011-12,276.69,1,188,Champions,Medium CLV,United Kingdom
14697.0,2011-05,96.56,2,58,Promising,High CLV,United Kingdom
14698.0,2011-10,552.12,2,288,Champions,High CLV,United Kingdom
14698.0,2011-11,377.53,2,209,Champions,High CLV,United Kingdom
14698.0,2011-12,140.41,1,100,Champions,High CLV,United Kingdom
14699.0,2011-05,109.13000000000001,1,77,Lost Customers,High CLV,United Kingdom
14700.0,2011-04,541.15,1,301,Loyal Customers,Medium CLV,United Kingdom
14700.0,2011-06,429.05,1,223,Loyal Customers,Medium CLV,United Kingdom
14700.0,2011-11,414.33,1,243,Loyal Customers,Medium CLV,United Kingdom
14701.0,2011-01,315.95,1,135,Champions,Medium CLV,United Kingdom
14701.0,2011-02,199.42000000000002,1,89,Champions,Medium CLV,United Kingdom
14701.0,2011-03,333.83,2,187,Champions,Medium CLV,United Kingdom
14701.0,2011-04,248.25,1,126,Champions,Medium CLV,United Kingdom
14701.0,2011-06,162.73000000000002,2,94,Champions,Medium CLV,United Kingdom
14701.0,2011-11,378.95,2,226,Champions,Medium CLV,United Kingdom
14702.0,2010-12,280.35,1,154,Champions,Medium CLV,United Kingdom
14702.0,2011-01,338.25,3,123,Champions,Medium CLV,United Kingdom
14702.0,2011-02,67.25,1,27,Champions,Medium CLV,United Kingdom
14702.0,2011-03,76.25,1,41,Champions,Medium CLV,United Kingdom
14702.0,2011-06,62.9,1,50,Champions,Medium CLV,United Kingdom
14702.0,2011-07,83.9,1,52,Champions,Medium CLV,United Kingdom
14702.0,2011-08,135.45,1,96,Champions,Medium CLV,United Kingdom
14702.0,2011-09,114.24,1,53,Champions,Medium CLV,United Kingdom
14702.0,2011-10,681.41,3,405,Champions,Medium CLV,United Kingdom
14702.0,2011-11,210.91,2,135,Champions,Medium CLV,United Kingdom
14702.0,2011-12,229.88,2,138,Champions,Medium CLV,United Kingdom
14703.0,2011-11,318.17,1,183,Potential Loyalists,Premium CLV,United Kingdom
14704.0,2011-06,83.17,1,55,Champions,Medium CLV,United Kingdom
14704.0,2011-07,84.64,1,52,Champions,Medium CLV,United Kingdom
14704.0,2011-09,165.32,1,68,Champions,Medium CLV,United Kingdom
14704.0,2011-10,681.7,2,639,Champions,Medium CLV,United Kingdom
14704.0,2011-11,328.9,2,221,Champions,Medium CLV,United Kingdom
14708.0,2010-12,159.66,1,130,Loyal Customers,Low CLV,United Kingdom
14708.0,2011-12,188.73,1,107,Loyal Customers,Low CLV,United Kingdom
14709.0,2010-12,165.0,1,74,Champions,Medium CLV,United Kingdom
14709.0,2011-01,228.75,1,99,Champions,Medium CLV,United Kingdom
14709.0,2011-03,124.65,1,103,Champions,Medium CLV,United Kingdom
14709.0,2011-05,58.12,1,94,Champions,Medium CLV,United Kingdom
14709.0,2011-06,103.5,1,48,Champions,Medium CLV,United Kingdom
14709.0,2011-07,250.5,1,160,Champions,Medium CLV,United Kingdom
14709.0,2011-08,380.5,2,202,Champions,Medium CLV,United Kingdom
14709.0,2011-09,317.2,2,222,Champions,Medium CLV,United Kingdom
14709.0,2011-11,449.0,3,220,Champions,Medium CLV,United Kingdom
14710.0,2011-10,269.23,2,203,Loyal Customers,High CLV,United Kingdom
14710.0,2011-11,279.05,2,168,Loyal Customers,High CLV,United Kingdom
14711.0,2011-03,200.51999999999998,1,90,Champions,Medium CLV,United Kingdom
14711.0,2011-04,332.40000000000003,2,176,Champions,Medium CLV,United Kingdom
14711.0,2011-05,366.81,2,186,Champions,Medium CLV,United Kingdom
14711.0,2011-06,153.06,2,72,Champions,Medium CLV,United Kingdom
14711.0,2011-08,55.620000000000005,1,22,Champions,Medium CLV,United Kingdom
14711.0,2011-09,171.1,1,85,Champions,Medium CLV,United Kingdom
14711.0,2011-11,352.28000000000003,2,161,Champions,Medium CLV,United Kingdom
14712.0,2011-08,50.379999999999995,1,52,Promising,Low CLV,United Kingdom
14712.0,2011-09,68.15,1,45,Promising,Low CLV,United Kingdom
14713.0,2010-12,303.15,2,160,Champions,Medium CLV,United Kingdom
14713.0,2011-01,179.29,1,117,Champions,Medium CLV,United Kingdom
14713.0,2011-03,187.26999999999998,2,168,Champions,Medium CLV,United Kingdom
14713.0,2011-05,262.52,1,194,Champions,Medium CLV,United Kingdom
14713.0,2011-06,119.80999999999999,1,113,Champions,Medium CLV,United Kingdom
14713.0,2011-08,337.44,1,263,Champions,Medium CLV,United Kingdom
14713.0,2011-09,163.98,1,106,Champions,Medium CLV,United Kingdom
14713.0,2011-11,518.85,2,337,Champions,Medium CLV,United Kingdom
14714.0,2011-11,46.9,1,34,New Customers,High CLV,United Kingdom
14715.0,2011-01,137.95,1,82,Loyal Customers,Low CLV,United Kingdom
14715.0,2011-02,36.0,1,36,Loyal Customers,Low CLV,United Kingdom
14715.0,2011-09,222.2,1,107,Loyal Customers,Low CLV,United Kingdom
14715.0,2011-11,193.78,1,117,Loyal Customers,Low CLV,United Kingdom
14716.0,2011-07,101.74,1,125,Potential Loyalists,Low CLV,United Kingdom
14716.0,2011-10,113.76,1,105,Potential Loyalists,Low CLV,United Kingdom
