CustomerID,Recency,Frequency,Monetary,FirstPurchase,LastPurchase,TotalQuantity,UniqueProducts,Country,CustomerLifetime,AvgOrderValue,AvgDaysBetweenPurchases
15723.0,365,1,149.4,2010-12-10 11:12:00,2010-12-10 11:12:00,81,35,United Kingdom,1,149.4,1.0
15724.0,201,2,218.25,2011-02-28 10:40:00,2011-05-22 14:40:00,73,11,United Kingdom,84,109.125,42.0
15725.0,15,1,382.25,2011-11-24 14:51:00,2011-11-24 14:51:00,217,31,United Kingdom,1,382.25,1.0
15727.0,17,7,3655.41,2010-12-15 15:47:00,2011-11-23 12:36:00,2295,189,United Kingdom,343,522.2014285714286,49.0
15729.0,213,1,85.0,2011-05-11 12:36:00,2011-05-11 12:36:00,28,5,United Kingdom,1,85.0,1.0
15730.0,66,3,943.91,2011-05-17 12:43:00,2011-10-05 12:31:00,622,60,United Kingdom,141,314.63666666666666,47.0
15732.0,212,2,202.20000000000002,2010-12-02 15:00:00,2011-05-11 14:24:00,127,11,United Kingdom,160,101.10000000000001,80.0
15733.0,283,1,112.4,2011-03-02 09:05:00,2011-03-02 09:05:00,56,7,United Kingdom,1,112.4,1.0
15734.0,115,2,222.6,2011-05-23 14:59:00,2011-08-17 10:50:00,127,13,United Kingdom,86,111.3,43.0
15737.0,23,6,907.25,2011-04-11 10:01:00,2011-11-17 08:20:00,489,49,United Kingdom,220,151.20833333333334,36.666666666666664
15738.0,19,16,1966.13,2010-12-02 12:50:00,2011-11-21 08:26:00,1465,42,United Kingdom,354,122.883125,22.125
15739.0,66,1,77.6,2011-10-04 13:42:00,2011-10-04 13:42:00,16,3,United Kingdom,1,77.6,1.0
15740.0,49,1,126.80000000000001,2011-10-21 14:29:00,2011-10-21 14:29:00,80,8,United Kingdom,1,126.80000000000001,1.0
15743.0,16,4,566.3100000000001,2011-06-08 10:14:00,2011-11-23 17:19:00,191,47,United Kingdom,169,141.57750000000001,42.25
15744.0,78,1,6.959999999999999,2011-09-23 09:52:00,2011-09-23 09:52:00,24,1,United Kingdom,1,6.959999999999999,1.0
15745.0,19,4,829.5400000000001,2011-04-17 13:04:00,2011-11-20 13:45:00,368,48,United Kingdom,218,207.38500000000002,54.5
15746.0,134,1,182.96,2011-07-28 15:21:00,2011-07-28 15:21:00,130,27,United Kingdom,1,182.96,1.0
15747.0,13,3,658.49,2011-06-20 11:30:00,2011-11-27 12:26:00,324,47,United Kingdom,161,219.49666666666667,53.666666666666664
15748.0,40,1,139.36,2011-10-30 12:51:00,2011-10-30 12:51:00,50,18,United Kingdom,1,139.36,1.0
15750.0,3,8,2173.58,2010-12-08 10:36:00,2011-12-07 12:34:00,1548,200,United Kingdom,365,271.6975,45.625
15752.0,40,7,2554.85,2010-12-02 09:43:00,2011-10-31 11:37:00,1895,235,United Kingdom,334,364.9785714285714,47.714285714285715
15754.0,51,3,458.57,2011-04-07 12:24:00,2011-10-19 14:40:00,199,24,United Kingdom,196,152.85666666666665,65.33333333333333
15755.0,10,6,2059.84,2011-02-18 11:53:00,2011-11-29 14:57:00,1257,111,United Kingdom,285,343.3066666666667,47.5
15756.0,61,4,459.36,2011-04-04 14:00:00,2011-10-09 13:30:00,234,153,United Kingdom,188,114.84,47.0
15757.0,66,2,672.88,2011-05-06 11:40:00,2011-10-05 12:14:00,406,40,United Kingdom,153,336.44,76.5
15758.0,25,1,205.25,2011-11-15 10:48:00,2011-11-15 10:48:00,47,9,United Kingdom,1,205.25,1.0
15759.0,297,2,77.24000000000001,2010-12-16 15:29:00,2011-02-16 11:58:00,40,4,United Kingdom,62,38.620000000000005,31.0
15762.0,65,2,482.95000000000005,2011-09-23 15:17:00,2011-10-05 16:15:00,241,31,United Kingdom,13,241.47500000000002,6.5
15763.0,32,2,602.87,2011-09-23 12:10:00,2011-11-08 09:44:00,229,36,United Kingdom,46,301.435,23.0
15764.0,88,6,2512.27,2011-03-08 09:23:00,2011-09-12 17:58:00,1744,132,United Kingdom,189,418.71166666666664,31.5
15766.0,64,1,90.06,2011-10-06 17:03:00,2011-10-06 17:03:00,94,6,United Kingdom,1,90.06,1.0
15768.0,116,3,331.03,2011-04-28 09:20:00,2011-08-16 10:48:00,238,20,United Kingdom,111,110.34333333333332,37.0
15773.0,6,1,128.8,2011-12-04 12:48:00,2011-12-04 12:48:00,119,8,United Kingdom,1,128.8,1.0
15774.0,69,1,189.75,2011-10-02 12:04:00,2011-10-02 12:04:00,79,20,United Kingdom,1,189.75,1.0
15775.0,245,1,87.9,2011-04-08 12:56:00,2011-04-08 12:56:00,66,6,United Kingdom,1,87.9,1.0
15776.0,133,1,164.13,2011-07-29 13:46:00,2011-07-29 13:46:00,95,13,United Kingdom,1,164.13,1.0
15777.0,241,2,162.66,2010-12-13 16:38:00,2011-04-12 16:43:00,103,11,United Kingdom,121,81.33,60.5
15780.0,184,3,402.08,2010-12-17 11:43:00,2011-06-09 12:01:00,212,22,United Kingdom,175,134.02666666666667,58.333333333333336
15781.0,25,3,254.91,2011-02-07 09:15:00,2011-11-14 14:57:00,171,15,United Kingdom,281,84.97,93.66666666666667
15782.0,10,3,257.52,2011-09-11 14:29:00,2011-11-30 10:49:00,84,9,United Kingdom,80,85.83999999999999,26.666666666666668
15783.0,11,1,165.62,2011-11-29 09:50:00,2011-11-29 09:50:00,64,10,United Kingdom,1,165.62,1.0
15785.0,33,5,851.37,2011-02-17 14:17:00,2011-11-07 11:33:00,844,41,United Kingdom,263,170.274,52.6
15786.0,46,3,3861.4500000000003,2011-08-17 13:33:00,2011-10-24 14:13:00,3117,226,United Kingdom,69,1287.15,23.0
15787.0,26,3,767.35,2011-10-09 13:11:00,2011-11-13 14:55:00,521,145,United Kingdom,36,255.78333333333333,12.0
15789.0,358,1,297.65999999999997,2010-12-16 14:35:00,2010-12-16 14:35:00,330,22,United Kingdom,1,297.65999999999997,1.0
15790.0,10,1,145.53,2011-11-29 14:53:00,2011-11-29 14:53:00,71,28,United Kingdom,1,145.53,1.0
15791.0,44,2,1093.02,2011-05-19 15:15:00,2011-10-27 10:14:00,534,55,United Kingdom,161,546.51,80.5
15795.0,150,1,495.52,2011-07-13 10:43:00,2011-07-13 10:43:00,536,35,United Kingdom,1,495.52,1.0
15796.0,1,8,1915.16,2011-02-10 15:40:00,2011-12-08 19:55:00,769,61,United Kingdom,302,239.395,37.75
15799.0,76,3,675.44,2011-01-09 15:13:00,2011-09-25 12:46:00,729,83,United Kingdom,259,225.14666666666668,86.33333333333333
15800.0,107,2,590.88,2011-04-07 12:39:00,2011-08-24 14:23:00,323,108,United Kingdom,140,295.44,70.0
15801.0,46,3,958.25,2011-08-22 09:53:00,2011-10-24 13:52:00,555,56,United Kingdom,64,319.4166666666667,21.333333333333332
15803.0,51,1,75.9,2011-10-19 14:56:00,2011-10-19 14:56:00,66,4,United Kingdom,1,75.9,1.0
15804.0,1,13,3350.18,2011-05-25 10:12:00,2011-12-09 12:31:00,2306,144,United Kingdom,199,257.7061538461538,15.307692307692308
15805.0,23,16,4354.55,2010-12-10 09:33:00,2011-11-16 16:32:00,2862,192,United Kingdom,342,272.159375,21.375
15806.0,46,3,371.22,2011-03-08 09:24:00,2011-10-24 14:35:00,354,21,United Kingdom,231,123.74000000000001,77.0
15807.0,50,2,718.9,2011-09-23 14:43:00,2011-10-20 14:09:00,402,43,United Kingdom,27,359.45,13.5
15808.0,306,4,2015.0700000000002,2010-12-05 13:05:00,2011-02-06 14:33:00,904,117,United Kingdom,64,503.76750000000004,16.0
15809.0,36,4,321.4,2011-02-10 11:16:00,2011-11-03 16:40:00,232,22,United Kingdom,267,80.35,66.75
15810.0,79,4,1307.23,2011-02-16 09:11:00,2011-09-22 09:38:00,856,62,United Kingdom,219,326.8075,54.75
15811.0,22,6,1910.63,2010-12-09 15:29:00,2011-11-17 15:31:00,946,106,United Kingdom,344,318.43833333333333,57.333333333333336
15812.0,107,3,220.78,2011-06-03 15:31:00,2011-08-24 14:19:00,186,23,United Kingdom,82,73.59333333333333,27.333333333333332
15813.0,208,2,389.26,2011-04-14 09:09:00,2011-05-16 08:13:00,302,25,United Kingdom,32,194.63,16.0
15814.0,17,4,765.85,2011-10-20 09:04:00,2011-11-23 08:17:00,633,42,United Kingdom,34,191.4625,8.5
15815.0,64,3,155.28000000000003,2011-03-25 08:43:00,2011-10-07 12:42:00,194,10,United Kingdom,197,51.76000000000001,65.66666666666667
15819.0,49,4,1728.57,2011-03-08 09:45:00,2011-10-21 14:50:00,1165,89,United Kingdom,228,432.1425,57.0
15820.0,320,1,116.97999999999999,2011-01-24 12:00:00,2011-01-24 12:00:00,56,16,United Kingdom,1,116.97999999999999,1.0
15821.0,44,2,396.86,2011-10-09 13:28:00,2011-10-26 15:48:00,184,48,United Kingdom,18,198.43,9.0
15822.0,3,2,426.12,2010-12-15 13:38:00,2011-12-06 14:50:00,284,18,United Kingdom,357,213.06,178.5
15825.0,172,1,159.84,2011-06-20 13:27:00,2011-06-20 13:27:00,168,16,United Kingdom,1,159.84,1.0
15826.0,56,3,1007.85,2011-05-13 10:44:00,2011-10-14 16:05:00,717,50,United Kingdom,155,335.95,51.666666666666664
15827.0,73,14,1463.24,2010-12-02 13:06:00,2011-09-27 15:35:00,844,59,United Kingdom,300,104.51714285714286,21.428571428571427
15829.0,99,2,517.8199999999999,2011-07-22 10:23:00,2011-09-01 16:45:00,640,36,United Kingdom,42,258.90999999999997,21.0
15830.0,38,1,459.5,2011-11-02 10:40:00,2011-11-02 10:40:00,401,33,United Kingdom,1,459.5,1.0
15831.0,58,3,351.74,2011-01-19 14:52:00,2011-10-12 13:14:00,368,47,United Kingdom,266,117.24666666666667,88.66666666666667
15832.0,254,1,821.49,2011-03-30 15:29:00,2011-03-30 15:29:00,463,53,United Kingdom,1,821.49,1.0
15834.0,70,3,1490.08,2011-03-07 17:52:00,2011-09-30 14:41:00,812,216,United Kingdom,207,496.6933333333333,69.0
15835.0,44,4,802.09,2011-01-13 10:35:00,2011-10-26 15:47:00,427,43,United Kingdom,287,200.5225,71.75
15836.0,50,1,49.97,2011-10-20 17:13:00,2011-10-20 17:13:00,19,4,United Kingdom,1,49.97,1.0
15837.0,65,1,300.23,2011-10-06 09:01:00,2011-10-06 09:01:00,179,18,United Kingdom,1,300.23,1.0
15838.0,25,1,17.28,2011-11-14 12:58:00,2011-11-14 12:58:00,24,1,United Kingdom,1,17.28,1.0
15839.0,33,3,977.66,2011-07-14 16:35:00,2011-11-06 13:54:00,582,54,United Kingdom,115,325.88666666666666,38.333333333333336
15840.0,59,2,317.8,2011-06-20 11:42:00,2011-10-12 09:08:00,310,23,United Kingdom,114,158.9,57.0
15841.0,73,4,483.52,2011-01-05 11:25:00,2011-09-28 12:15:00,436,23,United Kingdom,267,120.88,66.75
15843.0,304,1,80.70000000000002,2011-02-09 10:19:00,2011-02-09 10:19:00,24,5,United Kingdom,1,80.70000000000002,1.0
15844.0,46,1,108.83999999999999,2011-10-24 15:19:00,2011-10-24 15:19:00,132,10,United Kingdom,1,108.83999999999999,1.0
15845.0,18,8,2203.15,2011-01-06 17:19:00,2011-11-22 09:42:00,1281,79,United Kingdom,320,275.39375,40.0
15847.0,38,2,278.04,2011-02-24 16:46:00,2011-11-01 14:41:00,156,18,United Kingdom,250,139.02,125.0
15850.0,19,2,206.94,2011-06-24 14:16:00,2011-11-20 14:14:00,229,84,United Kingdom,149,103.47,74.5
15852.0,197,1,52.21,2011-05-26 13:26:00,2011-05-26 13:26:00,34,18,United Kingdom,1,52.21,1.0
15853.0,52,1,110.8,2011-10-19 10:38:00,2011-10-19 10:38:00,135,29,United Kingdom,1,110.8,1.0
15854.0,4,11,986.71,2010-12-13 11:47:00,2011-12-05 13:39:00,423,99,United Kingdom,358,89.7009090909091,32.54545454545455
15855.0,137,5,672.64,2011-03-21 12:32:00,2011-07-26 10:20:00,462,59,United Kingdom,127,134.528,25.4
15856.0,4,25,5579.67,2010-12-09 13:34:00,2011-12-05 17:09:00,5099,255,United Kingdom,362,223.1868,14.48
15857.0,19,1,174.6,2011-11-21 12:18:00,2011-11-21 12:18:00,228,12,United Kingdom,1,174.6,1.0
15858.0,16,5,984.16,2010-12-07 14:31:00,2011-11-24 12:48:00,1020,134,United Kingdom,352,196.832,70.4
15860.0,41,8,766.8100000000001,2010-12-06 11:38:00,2011-10-30 11:25:00,352,94,United Kingdom,328,95.85125000000001,41.0
15861.0,12,7,2769.61,2011-03-17 20:12:00,2011-11-27 15:59:00,2158,325,United Kingdom,255,395.65857142857146,36.42857142857143
15862.0,8,4,616.73,2010-12-01 11:21:00,2011-12-01 13:28:00,358,128,United Kingdom,366,154.1825,91.5
15863.0,26,2,42.44,2011-05-31 11:36:00,2011-11-14 12:49:00,16,15,United Kingdom,168,21.22,84.0
15864.0,67,3,91.4,2011-01-27 16:43:00,2011-10-04 10:31:00,36,6,United Kingdom,250,30.46666666666667,83.33333333333333
15865.0,41,3,311.38,2011-05-10 11:44:00,2011-10-30 12:43:00,273,21,United Kingdom,174,103.79333333333334,58.0
15866.0,101,1,163.18,2011-08-30 14:09:00,2011-08-30 14:09:00,121,39,United Kingdom,1,163.18,1.0
15867.0,5,15,2255.8,2010-12-05 14:17:00,2011-12-04 13:32:00,1624,269,United Kingdom,364,150.38666666666668,24.266666666666666
15869.0,277,2,119.4,2011-03-07 17:19:00,2011-03-07 17:23:00,91,12,United Kingdom,1,59.7,0.5
15870.0,33,1,337.34000000000003,2011-11-07 10:58:00,2011-11-07 10:58:00,333,66,United Kingdom,1,337.34000000000003,1.0
15872.0,15,2,302.93,2011-11-25 11:54:00,2011-11-25 11:55:00,206,98,United Kingdom,1,151.465,0.5
15874.0,64,7,828.0500000000001,2011-02-28 13:28:00,2011-10-07 12:31:00,536,63,United Kingdom,221,118.29285714285716,31.571428571428573
15877.0,2,2,379.13,2011-11-22 11:18:00,2011-12-08 11:53:00,263,118,United Kingdom,17,189.565,8.5
15880.0,369,1,306.43,2010-12-05 13:00:00,2010-12-05 13:00:00,208,93,United Kingdom,1,306.43,1.0
15881.0,312,4,112.24,2010-12-10 13:32:00,2011-01-31 16:59:00,48,19,United Kingdom,53,28.06,13.25
15882.0,199,3,182.4,2010-12-06 13:01:00,2011-05-25 11:35:00,96,16,United Kingdom,170,60.800000000000004,56.666666666666664
15883.0,2,2,348.28,2011-11-06 14:50:00,2011-12-07 17:05:00,219,40,United Kingdom,32,174.14,16.0
15885.0,93,1,258.55,2011-09-07 14:56:00,2011-09-07 14:56:00,101,13,United Kingdom,1,258.55,1.0
15886.0,60,1,104.5,2011-10-10 14:25:00,2011-10-10 14:25:00,34,9,United Kingdom,1,104.5,1.0
15888.0,81,1,91.81,2011-09-20 12:30:00,2011-09-20 12:30:00,70,10,United Kingdom,1,91.81,1.0
15889.0,157,2,360.47,2010-12-05 15:12:00,2011-07-06 11:10:00,207,74,United Kingdom,213,180.235,106.5
15891.0,227,1,407.16,2011-04-27 12:35:00,2011-04-27 12:35:00,351,53,United Kingdom,1,407.16,1.0
15894.0,253,2,181.35,2010-12-05 14:06:00,2011-03-31 13:50:00,152,33,United Kingdom,116,90.675,58.0
15895.0,150,1,21.85,2011-07-13 10:27:00,2011-07-13 10:27:00,10,9,United Kingdom,1,21.85,1.0
15897.0,194,2,96.43,2011-05-29 13:32:00,2011-05-29 13:50:00,59,16,United Kingdom,1,48.215,0.5
15898.0,1,5,551.06,2010-12-06 11:01:00,2011-12-08 15:23:00,328,61,United Kingdom,368,110.21199999999999,73.6
15899.0,369,1,43.5,2010-12-06 10:36:00,2010-12-06 10:36:00,38,3,United Kingdom,1,43.5,1.0
15900.0,24,1,351.11,2011-11-16 12:19:00,2011-11-16 12:19:00,221,44,United Kingdom,1,351.11,1.0
15901.0,17,3,284.91,2011-07-08 12:18:00,2011-11-23 12:43:00,288,94,United Kingdom,139,94.97000000000001,46.333333333333336
15903.0,26,4,492.84000000000003,2011-02-17 14:04:00,2011-11-13 13:27:00,864,24,United Kingdom,269,123.21000000000001,67.25
15904.0,8,1,128.23,2011-12-01 14:50:00,2011-12-01 14:50:00,81,27,United Kingdom,1,128.23,1.0
15906.0,20,7,1120.59,2011-03-29 13:28:00,2011-11-20 12:24:00,490,100,United Kingdom,236,160.0842857142857,33.714285714285715
15907.0,4,3,834.1,2011-05-13 13:01:00,2011-12-06 12:21:00,494,164,United Kingdom,207,278.03333333333336,69.0
15909.0,174,1,69.53999999999999,2011-06-19 10:38:00,2011-06-19 10:38:00,50,5,United Kingdom,1,69.53999999999999,1.0
15910.0,1,8,1157.53,2011-01-27 11:55:00,2011-12-09 10:51:00,1007,209,United Kingdom,316,144.69125,39.5
15912.0,178,2,254.67000000000002,2011-04-20 17:10:00,2011-06-14 14:29:00,184,18,United Kingdom,55,127.33500000000001,27.5
15916.0,16,7,1048.76,2010-12-08 13:07:00,2011-11-23 13:46:00,655,108,United Kingdom,351,149.82285714285715,50.142857142857146
15917.0,248,1,60.550000000000004,2011-04-06 10:40:00,2011-04-06 10:40:00,37,9,United Kingdom,1,60.550000000000004,1.0
15918.0,191,2,334.23,2011-03-13 15:55:00,2011-06-02 11:42:00,153,33,United Kingdom,81,167.115,40.5
15919.0,20,2,589.44,2010-12-06 11:26:00,2011-11-20 11:28:00,540,100,United Kingdom,350,294.72,175.0
15920.0,154,4,158.55,2011-07-08 15:16:00,2011-07-08 15:31:00,98,52,United Kingdom,1,39.6375,0.25
15921.0,173,1,164.06,2011-06-20 11:03:00,2011-06-20 11:03:00,108,19,United Kingdom,1,164.06,1.0
15922.0,373,1,167.60000000000002,2010-12-01 13:51:00,2010-12-01 13:51:00,56,6,United Kingdom,1,167.60000000000002,1.0
15923.0,373,1,78.3,2010-12-02 12:16:00,2010-12-02 12:16:00,40,17,United Kingdom,1,78.3,1.0
15925.0,194,1,168.9,2011-05-29 15:35:00,2011-05-29 15:35:00,90,11,United Kingdom,1,168.9,1.0
15930.0,67,1,393.63,2011-10-03 14:52:00,2011-10-03 14:52:00,135,19,United Kingdom,1,393.63,1.0
15932.0,4,8,1143.25,2011-02-23 14:50:00,2011-12-05 17:13:00,1271,76,United Kingdom,286,142.90625,35.75
15933.0,21,3,990.0500000000001,2011-09-14 12:05:00,2011-11-18 13:14:00,726,59,United Kingdom,66,330.0166666666667,22.0
15935.0,239,1,91.04,2011-04-14 13:27:00,2011-04-14 13:27:00,112,10,United Kingdom,1,91.04,1.0
15937.0,64,1,145.35,2011-10-06 15:48:00,2011-10-06 15:48:00,73,7,United Kingdom,1,145.35,1.0
15938.0,112,5,237.58,2011-01-20 10:11:00,2011-08-19 12:56:00,150,11,United Kingdom,212,47.516000000000005,42.4
15939.0,90,11,453.23999999999995,2011-01-12 12:43:00,2011-09-11 11:30:00,492,12,United Kingdom,242,41.203636363636356,22.0
15942.0,134,1,178.14,2011-07-29 09:01:00,2011-07-29 09:01:00,150,9,United Kingdom,1,178.14,1.0
15944.0,277,1,68.9,2011-03-08 10:33:00,2011-03-08 10:33:00,22,4,United Kingdom,1,68.9,1.0
15945.0,365,1,13.6,2010-12-09 13:14:00,2010-12-09 13:14:00,16,1,United Kingdom,1,13.6,1.0
15947.0,83,1,160.64000000000001,2011-09-18 10:46:00,2011-09-18 10:46:00,112,7,United Kingdom,1,160.64000000000001,1.0
15948.0,8,2,931.84,2011-10-27 08:35:00,2011-12-01 15:32:00,531,50,United Kingdom,36,465.92,18.0
15949.0,17,2,349.6,2011-09-29 17:34:00,2011-11-23 09:09:00,248,12,United Kingdom,55,174.8,27.5
15950.0,32,4,1243.46,2010-12-15 11:56:00,2011-11-08 11:09:00,542,75,United Kingdom,328,310.865,82.0
15951.0,9,2,583.27,2011-02-27 11:57:00,2011-12-01 08:34:00,302,30,United Kingdom,277,291.635,138.5
15952.0,34,4,694.7,2011-04-28 12:55:00,2011-11-06 11:18:00,342,58,United Kingdom,192,173.675,48.0
15953.0,15,8,861.0699999999999,2010-12-05 15:15:00,2011-11-24 15:32:00,590,53,United Kingdom,355,107.63374999999999,44.375
15955.0,24,14,2716.76,2010-12-02 11:22:00,2011-11-15 14:15:00,1526,115,United Kingdom,349,194.05428571428573,24.928571428571427
15957.0,32,1,348.64,2011-11-08 12:14:00,2011-11-08 12:14:00,184,37,United Kingdom,1,348.64,1.0
15958.0,74,1,44.4,2011-09-26 13:41:00,2011-09-26 13:41:00,20,4,United Kingdom,1,44.4,1.0
15963.0,20,2,394.76,2011-10-25 13:05:00,2011-11-20 11:33:00,270,23,United Kingdom,26,197.38,13.0
15965.0,17,4,729.77,2010-12-07 13:18:00,2011-11-22 16:44:00,392,83,United Kingdom,351,182.4425,87.75
15967.0,23,2,373.43,2011-01-25 11:57:00,2011-11-16 15:41:00,206,68,United Kingdom,296,186.715,148.0
15969.0,3,3,272.7,2011-06-07 12:19:00,2011-12-07 11:06:00,90,11,United Kingdom,183,90.89999999999999,61.0
15970.0,304,1,114.9,2011-02-09 12:08:00,2011-02-09 12:08:00,68,7,United Kingdom,1,114.9,1.0
15971.0,67,6,148.25,2011-03-14 12:11:00,2011-10-03 15:29:00,67,7,United Kingdom,204,24.708333333333332,34.0
15973.0,367,1,34.4,2010-12-08 11:42:00,2010-12-08 11:42:00,16,2,United Kingdom,1,34.4,1.0
15974.0,39,7,2496.45,2011-02-24 10:10:00,2011-10-31 13:13:00,1670,124,United Kingdom,250,356.63571428571424,35.714285714285715
15975.0,84,1,371.01,2011-09-16 13:33:00,2011-09-16 13:33:00,243,24,United Kingdom,1,371.01,1.0
15976.0,165,2,379.08,2011-05-03 17:12:00,2011-06-27 13:00:00,236,77,United Kingdom,55,189.54,27.5
15977.0,17,2,579.32,2011-10-31 16:24:00,2011-11-22 13:29:00,417,36,United Kingdom,22,289.66,11.0
15978.0,77,1,732.34,2011-09-23 15:21:00,2011-09-23 15:21:00,652,40,United Kingdom,1,732.34,1.0
15980.0,89,2,309.59999999999997,2011-03-30 15:05:00,2011-09-12 09:41:00,240,14,United Kingdom,166,154.79999999999998,83.0
15981.0,25,7,1289.28,2011-03-30 15:06:00,2011-11-15 08:00:00,986,37,United Kingdom,230,184.18285714285713,32.857142857142854
15983.0,22,4,973.81,2010-12-01 12:15:00,2011-11-17 17:34:00,620,78,United Kingdom,352,243.4525,88.0
15984.0,3,9,1679.98,2010-12-06 13:21:00,2011-12-07 12:16:00,998,202,United Kingdom,366,186.66444444444446,40.666666666666664
15985.0,123,2,452.18,2011-04-17 11:04:00,2011-08-08 16:31:00,416,19,United Kingdom,114,226.09,57.0
15986.0,30,1,126.11999999999999,2011-11-09 15:17:00,2011-11-09 15:17:00,148,11,United Kingdom,1,126.11999999999999,1.0
15987.0,12,5,524.95,2010-12-06 08:34:00,2011-11-27 15:38:00,428,102,United Kingdom,357,104.99000000000001,71.4
15988.0,19,1,113.38,2011-11-20 13:23:00,2011-11-20 13:23:00,78,22,United Kingdom,1,113.38,1.0
15990.0,44,2,514.8100000000001,2011-02-25 15:35:00,2011-10-26 15:58:00,297,43,United Kingdom,244,257.40500000000003,122.0
15992.0,4,1,27.04,2011-12-06 11:00:00,2011-12-06 11:00:00,16,2,United Kingdom,1,27.04,1.0
15993.0,9,6,2268.58,2011-10-26 16:21:00,2011-12-01 10:44:00,1918,308,United Kingdom,36,378.09666666666664,6.0
15994.0,55,1,257.65,2011-10-16 12:28:00,2011-10-16 12:28:00,107,26,United Kingdom,1,257.65,1.0
15996.0,88,6,796.48,2010-12-08 15:59:00,2011-09-12 15:14:00,358,87,United Kingdom,278,132.74666666666667,46.333333333333336
15998.0,37,5,2473.86,2010-12-12 13:32:00,2011-11-03 12:45:00,1938,340,United Kingdom,326,494.77200000000005,65.2
16003.0,30,5,1404.77,2010-12-15 12:09:00,2011-11-10 09:57:00,1017,70,United Kingdom,330,280.954,66.0
16005.0,12,4,506.74,2011-03-14 11:46:00,2011-11-27 13:47:00,287,161,United Kingdom,259,126.685,64.75
16006.0,211,1,101.4,2011-05-12 13:12:00,2011-05-12 13:12:00,84,8,United Kingdom,1,101.4,1.0
16007.0,48,4,1600.75,2011-05-08 13:32:00,2011-10-23 11:05:00,1289,216,United Kingdom,168,400.1875,42.0
16008.0,24,3,428.26,2011-05-19 10:54:00,2011-11-16 10:32:00,271,28,United Kingdom,181,142.75333333333333,60.333333333333336
16009.0,44,2,583.8000000000001,2011-07-03 11:26:00,2011-10-27 12:22:00,301,59,United Kingdom,117,291.90000000000003,58.5
16010.0,246,3,369.15,2010-12-12 12:18:00,2011-04-08 10:14:00,197,62,United Kingdom,117,123.05,39.0
16011.0,8,16,2839.33,2010-12-08 16:34:00,2011-12-01 16:31:00,1776,93,United Kingdom,358,177.458125,22.375
16012.0,35,3,711.32,2011-07-07 18:02:00,2011-11-04 13:25:00,516,75,United Kingdom,120,237.10666666666668,40.0
16013.0,8,6,829.1,2011-08-12 12:15:00,2011-12-02 11:53:00,670,10,United Kingdom,112,138.18333333333334,18.666666666666668
16014.0,38,3,570.13,2011-02-21 17:42:00,2011-11-02 12:04:00,255,115,United Kingdom,254,190.04333333333332,84.66666666666667
16015.0,4,3,567.6899999999999,2011-10-21 12:56:00,2011-12-06 10:58:00,679,141,United Kingdom,46,189.23,15.333333333333334
16016.0,3,8,1281.31,2010-12-08 12:36:00,2011-12-06 14:35:00,596,143,United Kingdom,364,160.16375,45.5
16017.0,47,1,172.03,2011-10-23 12:56:00,2011-10-23 12:56:00,99,24,United Kingdom,1,172.03,1.0
16018.0,39,2,237.54,2011-06-12 13:52:00,2011-10-31 14:13:00,111,20,United Kingdom,142,118.77,71.0
16019.0,47,9,1961.33,2010-12-10 12:29:00,2011-10-24 11:51:00,1394,112,United Kingdom,318,217.92555555555555,35.333333333333336
16020.0,17,3,707.01,2011-10-05 13:54:00,2011-11-23 11:18:00,443,39,United Kingdom,49,235.67,16.333333333333332
16022.0,260,1,506.93,2011-03-24 13:16:00,2011-03-24 13:16:00,243,61,United Kingdom,1,506.93,1.0
16023.0,46,3,548.86,2011-03-18 13:32:00,2011-10-24 16:34:00,341,80,United Kingdom,221,182.95333333333335,73.66666666666667
16024.0,12,1,224.6,2011-11-27 13:26:00,2011-11-27 13:26:00,278,58,United Kingdom,1,224.6,1.0
16025.0,30,1,423.15999999999997,2011-11-10 11:45:00,2011-11-10 11:45:00,336,27,United Kingdom,1,423.15999999999997,1.0
16026.0,43,1,236.09,2011-10-27 13:53:00,2011-10-27 13:53:00,243,30,United Kingdom,1,236.09,1.0
16027.0,137,3,64.75,2011-05-05 10:51:00,2011-07-25 13:16:00,25,4,United Kingdom,82,21.583333333333332,27.333333333333332
16029.0,81,3,91.8,2011-08-17 14:02:00,2011-09-20 12:14:00,36,1,United Kingdom,34,30.599999999999998,11.333333333333334
16030.0,310,1,312.85,2011-02-03 11:28:00,2011-02-03 11:28:00,246,26,United Kingdom,1,312.85,1.0
16031.0,92,2,435.09000000000003,2011-04-06 14:23:00,2011-09-08 13:07:00,414,82,United Kingdom,155,217.54500000000002,77.5
16033.0,6,20,6628.24,2010-12-05 10:36:00,2011-12-04 12:44:00,3248,483,United Kingdom,365,331.412,18.25
16034.0,196,3,335.7,2011-01-11 11:54:00,2011-05-27 16:17:00,194,17,United Kingdom,137,111.89999999999999,45.666666666666664
16036.0,87,2,607.69,2011-03-21 13:01:00,2011-09-13 14:53:00,499,51,United Kingdom,177,303.845,88.5
16037.0,270,3,629.52,2010-12-16 10:18:00,2011-03-15 09:13:00,402,33,United Kingdom,89,209.84,29.666666666666668
16038.0,8,3,431.98,2011-05-22 11:29:00,2011-12-02 12:40:00,240,22,United Kingdom,195,143.99333333333334,65.0
16040.0,65,3,891.5,2011-03-16 09:58:00,2011-10-05 13:47:00,444,43,United Kingdom,204,297.1666666666667,68.0
